CID,superclass,predicted_class
63902237,Lipids and lipid-like molecules,0
42640129,Phenylpropanoids and polyketides,-1
15188169,Phenylpropanoids and polyketides,-1
76870589,Phenylpropanoids and polyketides,0
64355614,Organic nitrogen compounds,-1
66813780,Organic oxygen compounds,0
114982233,Organic nitrogen compounds,0
4165183,Phenylpropanoids and polyketides,0
101255264,"Nucleosides, nucleotides, and analogues",0
131757456,Lipids and lipid-like molecules,0
101107826,Organic oxygen compounds,0
25170291,Lipids and lipid-like molecules,-1
101178238,Lipids and lipid-like molecules,-1
89189843,"Lignans, neolignans and related compounds",-1
21159146,Phenylpropanoids and polyketides,0
11422026,"Nucleosides, nucleotides, and analogues",-1
89189535,"Lignans, neolignans and related compounds",-1
89757249,"Lignans, neolignans and related compounds",-1
24889204,Organic oxygen compounds,-1
70895971,Phenylpropanoids and polyketides,-1
89402617,Organosulfur compounds,-1
22964617,Organic nitrogen compounds,-1
131757102,Lipids and lipid-like molecules,0
90263755,Organic nitrogen compounds,-1
70002239,Phenylpropanoids and polyketides,-1
57571734,Organic oxygen compounds,-1
57325443,Phenylpropanoids and polyketides,-1
131779479,Lipids and lipid-like molecules,0
57293953,Organic oxygen compounds,0
88536711,"Lignans, neolignans and related compounds",0
19131525,Phenylpropanoids and polyketides,-1
93771931,Phenylpropanoids and polyketides,-1
70683508,Organic oxygen compounds,0
106085275,Organic nitrogen compounds,-1
60914542,Organic oxygen compounds,0
12197843,Hydrocarbon derivatives,-1
101718421,Organic oxygen compounds,0
87259371,Phenylpropanoids and polyketides,-1
11085039,Phenylpropanoids and polyketides,-1
10865919,Organic oxygen compounds,10
21474354,Organic oxygen compounds,-1
66565540,Organic nitrogen compounds,0
97179659,Organic nitrogen compounds,-1
11945116,Organosulfur compounds,-1
79422766,Organic oxygen compounds,0
107155813,Organic nitrogen compounds,0
7649183,Organosulfur compounds,22
24964072,Organic oxygen compounds,0
62863949,Organic nitrogen compounds,-1
44495978,Phenylpropanoids and polyketides,5
58520176,Organic nitrogen compounds,0
10747521,Lipids and lipid-like molecules,0
12637150,Organic oxygen compounds,0
65164468,Organic nitrogen compounds,-1
4336729,Phenylpropanoids and polyketides,1
89003061,Organic nitrogen compounds,0
59100430,Phenylpropanoids and polyketides,0
31706890,Organic oxygen compounds,-1
23013854,Organic oxygen compounds,-1
59629210,"Lignans, neolignans and related compounds",0
106414941,Lipids and lipid-like molecules,-1
64547677,Phenylpropanoids and polyketides,-1
80988614,Organic oxygen compounds,-1
10077837,Organic nitrogen compounds,0
70451967,Phenylpropanoids and polyketides,0
59171668,Phenylpropanoids and polyketides,-1
1325715,"Lignans, neolignans and related compounds",-1
89309690,Phenylpropanoids and polyketides,0
80620063,Organic oxygen compounds,-1
57628471,Phenylpropanoids and polyketides,-1
58589937,Lipids and lipid-like molecules,0
81816018,Organic nitrogen compounds,-1
58311311,Phenylpropanoids and polyketides,-1
79856444,Organic nitrogen compounds,0
87230748,Organic oxygen compounds,-1
8258926,Organic oxygen compounds,-1
131761444,Lipids and lipid-like molecules,0
71412801,Hydrocarbons,-1
113587262,Organosulfur compounds,-1
106794936,Organic oxygen compounds,-1
104691301,Organic nitrogen compounds,-1
69553957,Phenylpropanoids and polyketides,0
21772246,Phenylpropanoids and polyketides,-1
79476227,Organic nitrogen compounds,0
11536891,Phenylpropanoids and polyketides,0
90821470,Organic oxygen compounds,0
93772859,Phenylpropanoids and polyketides,0
79877718,Organic nitrogen compounds,-1
88010036,"Nucleosides, nucleotides, and analogues",-1
90689318,Organic oxygen compounds,0
17311134,Phenylpropanoids and polyketides,-1
6156339,Phenylpropanoids and polyketides,-1
59812729,Organic oxygen compounds,0
67031087,Organic oxygen compounds,0
64753279,Organic nitrogen compounds,-1
52401,Organosulfur compounds,0
4126127,Organic oxygen compounds,-1
15584372,Organic nitrogen compounds,-1
23974757,Phenylpropanoids and polyketides,-1
81609962,Organic nitrogen compounds,0
131817798,Lipids and lipid-like molecules,0
64625698,Organosulfur compounds,0
66329303,Organic nitrogen compounds,0
113821727,Organic oxygen compounds,0
105441803,Organohalogen compounds,-1
45136982,Organic Polymers,0
11467317,Phenylpropanoids and polyketides,-1
10039084,Organosulfur compounds,-1
102251308,"Lignans, neolignans and related compounds",-1
63007805,Organic nitrogen compounds,0
4473288,Lipids and lipid-like molecules,0
91357564,Organic oxygen compounds,0
86805822,Organic nitrogen compounds,-1
20689557,Organic oxygen compounds,-1
59280148,Organic oxygen compounds,0
57550483,Lipids and lipid-like molecules,0
66634658,Lipids and lipid-like molecules,0
3510712,Phenylpropanoids and polyketides,15
79618466,Organic nitrogen compounds,0
98509209,Organic nitrogen compounds,-1
57315674,Lipids and lipid-like molecules,-1
21160369,Phenylpropanoids and polyketides,0
81759672,Organic nitrogen compounds,0
88643109,Phenylpropanoids and polyketides,-1
82019622,Organic nitrogen compounds,-1
18178799,Phenylpropanoids and polyketides,0
88043212,Organic oxygen compounds,0
2726094,Organic oxygen compounds,0
90091718,Lipids and lipid-like molecules,0
44497335,Phenylpropanoids and polyketides,16
24888408,Organic oxygen compounds,-1
131804534,Lipids and lipid-like molecules,0
71949804,Phenylpropanoids and polyketides,24
97592552,Organic nitrogen compounds,-1
101616008,Organic oxygen compounds,-1
90297227,Phenylpropanoids and polyketides,-1
114046422,"Organic 1,3-dipolar compounds",-1
3724779,Phenylpropanoids and polyketides,0
88033978,Organohalogen compounds,0
42511420,Alkaloids and derivatives,-1
79128863,Organic nitrogen compounds,-1
76785028,Phenylpropanoids and polyketides,0
49793905,Phenylpropanoids and polyketides,-1
110885980,Organosulfur compounds,0
21057650,Organic oxygen compounds,0
106456381,Organic nitrogen compounds,-1
41067047,Phenylpropanoids and polyketides,-1
5700113,Phenylpropanoids and polyketides,0
88542689,Lipids and lipid-like molecules,0
56939079,Lipids and lipid-like molecules,0
82903731,Organic nitrogen compounds,-1
91278996,Phenylpropanoids and polyketides,-1
88735257,Lipids and lipid-like molecules,0
10101757,Lipids and lipid-like molecules,0
104119828,Organic oxygen compounds,0
108348046,Organosulfur compounds,-1
127040067,Alkaloids and derivatives,-1
131823400,Lipids and lipid-like molecules,0
42634494,Phenylpropanoids and polyketides,-1
62029412,Organic oxygen compounds,0
10557332,Organic oxygen compounds,-1
92982086,"Lignans, neolignans and related compounds",0
131815472,Lipids and lipid-like molecules,0
113763179,Lipids and lipid-like molecules,0
97611733,Organic oxygen compounds,0
90163446,Organic oxygen compounds,-1
59936043,Phenylpropanoids and polyketides,0
59866483,"Lignans, neolignans and related compounds",0
44472245,Phenylpropanoids and polyketides,0
103923055,Organic nitrogen compounds,0
79850000,Organosulfur compounds,0
6654264,Phenylpropanoids and polyketides,1
17601021,Phenylpropanoids and polyketides,0
97162332,Organic nitrogen compounds,-1
114089067,Organic nitrogen compounds,0
59303773,Organic oxygen compounds,-1
18833708,Organic nitrogen compounds,-1
111334335,Organic nitrogen compounds,-1
25034759,Organic oxygen compounds,-1
23842724,Phenylpropanoids and polyketides,14
44619837,Phenylpropanoids and polyketides,16
44447038,Alkaloids and derivatives,-1
53800850,Phenylpropanoids and polyketides,0
91251858,Phenylpropanoids and polyketides,23
7301070,Organic oxygen compounds,-1
8874096,Phenylpropanoids and polyketides,0
56708043,Organic oxygen compounds,0
131806474,Lipids and lipid-like molecules,0
101348920,Lipids and lipid-like molecules,0
62031358,Organic oxygen compounds,0
58045970,Organic oxygen compounds,-1
57595973,"Lignans, neolignans and related compounds",0
23872952,Organic nitrogen compounds,-1
2467013,Organic oxygen compounds,0
58946913,Phenylpropanoids and polyketides,-1
17380755,Phenylpropanoids and polyketides,-1
106384987,Lipids and lipid-like molecules,0
386335,Phenylpropanoids and polyketides,0
11365510,Lipids and lipid-like molecules,0
16101699,Organic oxygen compounds,-1
59036390,Organic oxygen compounds,0
91364936,Hydrocarbons,-1
66607036,Organic oxygen compounds,-1
56940196,Lipids and lipid-like molecules,0
10327708,Organic oxygen compounds,-1
102147983,Phenylpropanoids and polyketides,-1
58613895,Phenylpropanoids and polyketides,-1
101553548,Alkaloids and derivatives,-1
4067034,Phenylpropanoids and polyketides,-1
57114333,Phenylpropanoids and polyketides,41
131814489,Lipids and lipid-like molecules,0
70538670,Lipids and lipid-like molecules,0
105231553,Organohalogen compounds,-1
59745940,"Lignans, neolignans and related compounds",-1
4431601,Organic oxygen compounds,-1
10013193,Organosulfur compounds,-1
114672228,Phenylpropanoids and polyketides,-1
87518875,Phenylpropanoids and polyketides,-1
6282589,Lipids and lipid-like molecules,3
22415901,Organic nitrogen compounds,0
2450532,Phenylpropanoids and polyketides,0
53718110,Organic nitrogen compounds,0
11157924,Organic oxygen compounds,0
5923652,Phenylpropanoids and polyketides,0
101870350,Lipids and lipid-like molecules,0
55286010,Organic nitrogen compounds,-1
77108713,Organic nitrogen compounds,-1
4334838,Phenylpropanoids and polyketides,0
134751826,Organic oxygen compounds,-1
91107546,Phenylpropanoids and polyketides,0
79359832,Organic nitrogen compounds,0
12159355,Lipids and lipid-like molecules,-1
70861599,Organic oxygen compounds,-1
25706288,Organosulfur compounds,-1
107897846,Organic nitrogen compounds,0
70949948,Organic oxygen compounds,0
6129869,Phenylpropanoids and polyketides,0
69710260,Phenylpropanoids and polyketides,0
10726719,Organic oxygen compounds,-1
14345587,Organic oxygen compounds,0
23428279,Lipids and lipid-like molecules,0
4009838,Phenylpropanoids and polyketides,-1
72094731,Phenylpropanoids and polyketides,-1
43773118,Organic nitrogen compounds,0
131775750,Lipids and lipid-like molecules,0
105126918,Organic nitrogen compounds,0
10938284,Lipids and lipid-like molecules,0
43492376,Organic nitrogen compounds,-1
5176610,Lipids and lipid-like molecules,-1
24010426,Phenylpropanoids and polyketides,2
24353730,Phenylpropanoids and polyketides,0
91559514,Hydrocarbons,0
135975613,"Nucleosides, nucleotides, and analogues",36
4876484,Phenylpropanoids and polyketides,0
104552724,Organic oxygen compounds,0
4580749,Phenylpropanoids and polyketides,0
3424450,Lipids and lipid-like molecules,0
1681156,Phenylpropanoids and polyketides,0
107852660,Organic nitrogen compounds,0
59828216,Organic oxygen compounds,-1
114703635,Organic nitrogen compounds,0
131807101,Lipids and lipid-like molecules,0
55222450,Phenylpropanoids and polyketides,-1
4241806,Organic oxygen compounds,-1
62279325,Organic nitrogen compounds,-1
66580171,Phenylpropanoids and polyketides,-1
101353571,Alkaloids and derivatives,-1
65687743,Organic nitrogen compounds,0
80995012,Organic nitrogen compounds,-1
90835860,Phenylpropanoids and polyketides,-1
88448153,Phenylpropanoids and polyketides,0
2487524,Organic oxygen compounds,0
21830542,Organic nitrogen compounds,-1
5007447,Phenylpropanoids and polyketides,0
49858638,Phenylpropanoids and polyketides,-1
59236288,Phenylpropanoids and polyketides,-1
10328178,"Nucleosides, nucleotides, and analogues",33
55290042,Organic nitrogen compounds,-1
110067675,Phenylpropanoids and polyketides,-1
67224382,Phenylpropanoids and polyketides,0
1767917,Organohalogen compounds,-1
23793334,Organic oxygen compounds,0
88729631,Phenylpropanoids and polyketides,-1
18391938,Lipids and lipid-like molecules,-1
88942312,Lipids and lipid-like molecules,-1
12603296,Organosulfur compounds,-1
90077173,Organic nitrogen compounds,-1
101386973,Hydrocarbons,-1
57772846,"Lignans, neolignans and related compounds",0
58311100,Phenylpropanoids and polyketides,-1
15940033,Organic oxygen compounds,0
57757569,Phenylpropanoids and polyketides,0
6254006,Phenylpropanoids and polyketides,0
79415141,Organic nitrogen compounds,0
114206393,Organic nitrogen compounds,-1
68150387,Lipids and lipid-like molecules,-1
4195253,Phenylpropanoids and polyketides,34
56950010,Lipids and lipid-like molecules,-1
101957723,Organic oxygen compounds,-1
107473245,Organic nitrogen compounds,0
53251358,Lipids and lipid-like molecules,0
90960347,Phenylpropanoids and polyketides,0
852856,Organic nitrogen compounds,-1
89745780,Organic oxygen compounds,0
79987067,Organic nitrogen compounds,-1
46859459,Organic oxygen compounds,0
114034779,Organic nitrogen compounds,-1
102036428,Phenylpropanoids and polyketides,0
66325521,Organic oxygen compounds,0
87120273,Organic oxygen compounds,-1
71251485,Organic nitrogen compounds,0
50905132,Lipids and lipid-like molecules,0
91859635,Organic oxygen compounds,0
71091952,Phenylpropanoids and polyketides,-1
65198538,Organic nitrogen compounds,-1
83893433,Organic oxygen compounds,0
69790548,Organic nitrogen compounds,0
82551773,Organic oxygen compounds,0
79414633,Lipids and lipid-like molecules,-1
21576540,Lipids and lipid-like molecules,0
6660898,Phenylpropanoids and polyketides,-1
89702202,Lipids and lipid-like molecules,-1
101264733,Organic oxygen compounds,0
55158608,Organic oxygen compounds,-1
56634495,Lipids and lipid-like molecules,0
64737782,Organic nitrogen compounds,0
66710458,Organic oxygen compounds,0
80195746,Organic nitrogen compounds,-1
93044558,Lipids and lipid-like molecules,0
93728247,Phenylpropanoids and polyketides,24
69259307,Organohalogen compounds,-1
131806558,Lipids and lipid-like molecules,0
79679096,Organic nitrogen compounds,0
71637665,Organic nitrogen compounds,-1
87976735,Organic oxygen compounds,-1
64859577,Organic nitrogen compounds,-1
11413868,Organosulfur compounds,-1
65004407,Organic nitrogen compounds,-1
72984477,Phenylpropanoids and polyketides,-1
95551839,Organic nitrogen compounds,-1
80968729,Organic nitrogen compounds,-1
5057671,Phenylpropanoids and polyketides,0
93772313,Phenylpropanoids and polyketides,-1
79028010,Lipids and lipid-like molecules,0
16407404,Lipids and lipid-like molecules,0
104328333,Phenylpropanoids and polyketides,0
59195120,"Lignans, neolignans and related compounds",0
103905979,Organic nitrogen compounds,0
55865721,Phenylpropanoids and polyketides,0
106813166,Organic nitrogen compounds,0
58038479,Organic nitrogen compounds,35
89666456,Lipids and lipid-like molecules,0
64828008,Organic nitrogen compounds,0
23011448,Phenylpropanoids and polyketides,0
104129402,Organic nitrogen compounds,0
76313416,Alkaloids and derivatives,-1
11817194,Organic oxygen compounds,-1
81615785,Organic oxygen compounds,0
63205418,"Organic 1,3-dipolar compounds",-1
88555487,Organic nitrogen compounds,0
114719303,Organic nitrogen compounds,-1
80411514,Lipids and lipid-like molecules,0
113983098,Organic oxygen compounds,-1
136606600,"Nucleosides, nucleotides, and analogues",36
19186370,Phenylpropanoids and polyketides,0
2890985,Phenylpropanoids and polyketides,-1
6646758,Organic oxygen compounds,1
64993691,Organic nitrogen compounds,-1
19795048,Organic oxygen compounds,-1
72562921,Phenylpropanoids and polyketides,0
82454557,"Organic 1,3-dipolar compounds",-1
755643,Organic oxygen compounds,-1
91845037,Organic oxygen compounds,0
59045932,Lipids and lipid-like molecules,0
71438886,Lipids and lipid-like molecules,0
9112798,Phenylpropanoids and polyketides,-1
89933725,Organosulfur compounds,0
5320219,Lipids and lipid-like molecules,-1
5049119,Phenylpropanoids and polyketides,-1
44357112,Lipids and lipid-like molecules,18
