CID,superclass,predicted_class
83129419,Organosulfur compounds,-1
92372115,Alkaloids and derivatives,-1
39915268,Organic oxygen compounds,-1
105586379,Lipids and lipid-like molecules,-1
106936558,Organic nitrogen compounds,-1
80683125,Organic nitrogen compounds,-1
6189680,Phenylpropanoids and polyketides,-1
50992091,Lipids and lipid-like molecules,-1
59121385,Organic nitrogen compounds,-1
11705868,Lipids and lipid-like molecules,-1
66549734,"Lignans, neolignans and related compounds",-1
46197659,Organic oxygen compounds,-1
57623282,Organic oxygen compounds,-1
72153568,Lipids and lipid-like molecules,-1
10505297,Phenylpropanoids and polyketides,-1
64803157,Organic nitrogen compounds,-1
105224423,Organic nitrogen compounds,-1
131762398,Lipids and lipid-like molecules,2
510576,"Nucleosides, nucleotides, and analogues",-1
18280759,Phenylpropanoids and polyketides,-1
72914185,Organic nitrogen compounds,-1
58606429,Lipids and lipid-like molecules,-1
51039750,Organic oxygen compounds,-1
21776618,Lipids and lipid-like molecules,-1
59994547,Organophosphorus compounds,-1
52926264,Lipids and lipid-like molecules,2
56595609,Organic oxygen compounds,5
65462776,Organic oxygen compounds,-1
59995415,Phenylpropanoids and polyketides,-1
9060139,Organosulfur compounds,-1
56632872,"Nucleosides, nucleotides, and analogues",-1
58943818,Phenylpropanoids and polyketides,3
102086147,Lipids and lipid-like molecules,-1
53478943,Lipids and lipid-like molecules,2
89478744,Phenylpropanoids and polyketides,-1
70678750,"Lignans, neolignans and related compounds",-1
106640297,Organic nitrogen compounds,-1
59832812,Organic nitrogen compounds,-1
107053292,Organic nitrogen compounds,-1
107657823,Organic oxygen compounds,-1
89023930,Organic nitrogen compounds,-1
58670880,Organosulfur compounds,22
71195236,Phenylpropanoids and polyketides,-1
69959055,Organosulfur compounds,-1
5917917,Phenylpropanoids and polyketides,-1
63889396,Lipids and lipid-like molecules,-1
101048783,Organic oxygen compounds,-1
24038127,Phenylpropanoids and polyketides,-1
59550401,Organic oxygen compounds,-1
12370466,Organic nitrogen compounds,-1
6913757,Phenylpropanoids and polyketides,-1
23976686,Organic oxygen compounds,-1
90861881,Phenylpropanoids and polyketides,-1
21053690,Lipids and lipid-like molecules,-1
58876218,"Lignans, neolignans and related compounds",3
59869506,"Nucleosides, nucleotides, and analogues",-1
88365356,Lipids and lipid-like molecules,-1
59814264,Lipids and lipid-like molecules,-1
114955092,Organic nitrogen compounds,-1
101780121,Lipids and lipid-like molecules,-1
57111922,"Organic 1,3-dipolar compounds",-1
58028680,Organic nitrogen compounds,3
65191087,Lipids and lipid-like molecules,-1
131803119,Lipids and lipid-like molecules,2
88857403,Lipids and lipid-like molecules,-1
71025061,Phenylpropanoids and polyketides,-1
43383201,Organosulfur compounds,-1
80431255,Organosulfur compounds,-1
70524909,Phenylpropanoids and polyketides,-1
25942187,Organic oxygen compounds,-1
72331134,Organic oxygen compounds,-1
87730033,Organic nitrogen compounds,-1
21123718,Lipids and lipid-like molecules,-1
101897957,Phenylpropanoids and polyketides,-1
107392073,Organosulfur compounds,-1
59171776,Organic nitrogen compounds,3
46871139,Phenylpropanoids and polyketides,-1
103043187,Phenylpropanoids and polyketides,-1
11866671,Lipids and lipid-like molecules,-1
9657132,Phenylpropanoids and polyketides,-1
131756670,Lipids and lipid-like molecules,2
9682903,Phenylpropanoids and polyketides,-1
81962852,Organic nitrogen compounds,-1
64430803,Phenylpropanoids and polyketides,-1
100444038,Organosulfur compounds,-1
11480133,Lipids and lipid-like molecules,-1
3157413,Organic oxygen compounds,-1
107102625,Organic oxygen compounds,-1
5029150,Phenylpropanoids and polyketides,-1
56608116,Lipids and lipid-like molecules,0
7187339,Phenylpropanoids and polyketides,-1
110106744,Organic nitrogen compounds,-1
58899168,Phenylpropanoids and polyketides,-1
63864295,Organic oxygen compounds,-1
110824801,Organic oxygen compounds,-1
79147068,Organosulfur compounds,-1
40733608,Lipids and lipid-like molecules,-1
7654029,Phenylpropanoids and polyketides,-1
93775283,Phenylpropanoids and polyketides,-1
58427415,Lipids and lipid-like molecules,-1
90655406,Phenylpropanoids and polyketides,-1
3451508,Phenylpropanoids and polyketides,-1
53479674,Lipids and lipid-like molecules,2
88267335,Lipids and lipid-like molecules,-1
82469222,Organic nitrogen compounds,-1
59463566,Organic nitrogen compounds,-1
20618557,Phenylpropanoids and polyketides,-1
89989511,Organic oxygen compounds,-1
27881481,Organosulfur compounds,-1
25080076,Lipids and lipid-like molecules,-1
21374895,Phenylpropanoids and polyketides,-1
63411504,Organic oxygen compounds,-1
106063804,Organic nitrogen compounds,-1
10035937,Organic nitrogen compounds,-1
131802802,Lipids and lipid-like molecules,2
21145919,Lipids and lipid-like molecules,-1
4107345,Phenylpropanoids and polyketides,1
58161180,"Lignans, neolignans and related compounds",3
69790336,Phenylpropanoids and polyketides,-1
92963930,Phenylpropanoids and polyketides,-1
101932512,Hydrocarbons,-1
45085813,Organic oxygen compounds,-1
105673244,Lipids and lipid-like molecules,-1
5765026,Phenylpropanoids and polyketides,-1
9361136,Organic oxygen compounds,-1
71594084,Lipids and lipid-like molecules,-1
91856495,Organic oxygen compounds,-1
17213628,Organic oxygen compounds,-1
106091266,Organic nitrogen compounds,-1
56826093,Organic nitrogen compounds,-1
21596685,Lipids and lipid-like molecules,-1
101689897,Lipids and lipid-like molecules,6
91847044,Organic oxygen compounds,5
3531725,Phenylpropanoids and polyketides,-1
131815299,Lipids and lipid-like molecules,2
106969634,Organic nitrogen compounds,-1
23459299,Organic oxygen compounds,-1
6539348,Phenylpropanoids and polyketides,-1
87222832,Phenylpropanoids and polyketides,-1
22832445,Lipids and lipid-like molecules,-1
11028760,Lipids and lipid-like molecules,-1
101867990,Lipids and lipid-like molecules,-1
81826662,Organic oxygen compounds,-1
108094504,Organohalogen compounds,-1
59183181,"Lignans, neolignans and related compounds",3
537031,Hydrocarbons,-1
112736721,Organosulfur compounds,-1
39347899,Organic oxygen compounds,-1
19585446,"Organic 1,3-dipolar compounds",-1
101856495,Lipids and lipid-like molecules,-1
88495361,Lipids and lipid-like molecules,-1
13513684,Organosulfur compounds,2
90363865,Organic oxygen compounds,-1
102008098,Lipids and lipid-like molecules,-1
11967478,Organic oxygen compounds,-1
81902133,Organic nitrogen compounds,-1
3125733,Organosulfur compounds,-1
10942911,Organic oxygen compounds,-1
58251017,Organic nitrogen compounds,-1
101963220,Organic oxygen compounds,-1
1779335,Phenylpropanoids and polyketides,-1
71724111,"Lignans, neolignans and related compounds",-1
131754311,Lipids and lipid-like molecules,2
87828871,Organic oxygen compounds,-1
23259345,Phenylpropanoids and polyketides,-1
59750740,Phenylpropanoids and polyketides,-1
88672280,Lipids and lipid-like molecules,2
1268129,Organic oxygen compounds,-1
88860263,Organic oxygen compounds,-1
105010913,Organic nitrogen compounds,-1
113351974,Organic nitrogen compounds,-1
83881065,Organic oxygen compounds,-1
11972942,Lipids and lipid-like molecules,-1
105730983,Organic nitrogen compounds,-1
23871161,Phenylpropanoids and polyketides,-1
11720446,Phenylpropanoids and polyketides,-1
107192462,Organic oxygen compounds,-1
62604177,Phenylpropanoids and polyketides,-1
59094013,Hydrocarbons,-1
101596060,"Nucleosides, nucleotides, and analogues",-1
28694313,Phenylpropanoids and polyketides,-1
114898270,Organic oxygen compounds,-1
108801683,Organic nitrogen compounds,-1
82508416,Organic oxygen compounds,-1
80361468,Organic nitrogen compounds,-1
90276104,Lipids and lipid-like molecules,-1
9964239,Phenylpropanoids and polyketides,-1
1752297,Phenylpropanoids and polyketides,-1
8289592,Phenylpropanoids and polyketides,-1
63753536,Lipids and lipid-like molecules,-1
43489455,Phenylpropanoids and polyketides,-1
59393400,Phenylpropanoids and polyketides,-1
20459335,Organic oxygen compounds,-1
90996202,Organic oxygen compounds,-1
24634224,Organosulfur compounds,-1
102095521,"Organic 1,3-dipolar compounds",-1
83874899,Organic oxygen compounds,-1
5378964,Phenylpropanoids and polyketides,-1
6874001,Organosulfur compounds,-1
91129646,Hydrocarbons,-1
104005372,Organic nitrogen compounds,-1
57718316,Organosulfur compounds,-1
66442944,Organic nitrogen compounds,-1
24340208,Lipids and lipid-like molecules,-1
88554414,"Lignans, neolignans and related compounds",3
41530472,Organic oxygen compounds,-1
78906823,Lipids and lipid-like molecules,-1
101609169,Organic nitrogen compounds,-1
59196361,"Lignans, neolignans and related compounds",3
89250665,Organic oxygen compounds,-1
3676304,Phenylpropanoids and polyketides,-1
55280950,Organic nitrogen compounds,-1
12115506,Organic oxygen compounds,-1
42750850,Organic oxygen compounds,-1
111298949,Organosulfur compounds,-1
76982572,Phenylpropanoids and polyketides,-1
101645814,Organic oxygen compounds,-1
1663298,Phenylpropanoids and polyketides,-1
71964213,Phenylpropanoids and polyketides,-1
11228460,Organic oxygen compounds,-1
3216582,Alkaloids and derivatives,-1
112246517,Organic nitrogen compounds,-1
64665650,Organic nitrogen compounds,-1
59236289,Phenylpropanoids and polyketides,3
131759077,Lipids and lipid-like molecules,2
70157467,Organic oxygen compounds,-1
1768451,Phenylpropanoids and polyketides,-1
131776210,Lipids and lipid-like molecules,2
83158409,Lipids and lipid-like molecules,-1
44474911,Lipids and lipid-like molecules,-1
4086931,Phenylpropanoids and polyketides,-1
19565444,Organic oxygen compounds,-1
131763458,Lipids and lipid-like molecules,2
764066,Organic oxygen compounds,-1
81765818,Organic nitrogen compounds,-1
62679575,Organic nitrogen compounds,-1
20362874,Phenylpropanoids and polyketides,-1
23865017,Organic oxygen compounds,-1
88944482,Organic oxygen compounds,-1
77053167,Phenylpropanoids and polyketides,-1
91424773,Organic oxygen compounds,-1
56114552,Organic oxygen compounds,-1
88326756,Lipids and lipid-like molecules,-1
88869830,Organosulfur compounds,-1
56940283,Lipids and lipid-like molecules,2
101535701,Lipids and lipid-like molecules,2
11972807,Lipids and lipid-like molecules,-1
114905110,Organosulfur compounds,-1
50989406,Organic oxygen compounds,-1
20724206,Phenylpropanoids and polyketides,-1
79198241,Organic nitrogen compounds,-1
70184485,Phenylpropanoids and polyketides,-1
23385008,Hydrocarbons,-1
3683225,Lipids and lipid-like molecules,-1
81576126,Organic oxygen compounds,-1
76906693,Phenylpropanoids and polyketides,-1
87840456,Phenylpropanoids and polyketides,-1
57286149,Phenylpropanoids and polyketides,-1
113051829,Lipids and lipid-like molecules,-1
58433950,Organic oxygen compounds,-1
106719969,Organic nitrogen compounds,-1
498969,Lipids and lipid-like molecules,-1
136229363,"Nucleosides, nucleotides, and analogues",-1
90829591,Phenylpropanoids and polyketides,-1
79226856,Organosulfur compounds,-1
20592368,Organosulfur compounds,-1
131760805,Lipids and lipid-like molecules,2
80483195,Organic nitrogen compounds,-1
59899453,Organic oxygen compounds,4
58025674,Organic oxygen compounds,-1
134812548,Lipids and lipid-like molecules,0
131821840,Lipids and lipid-like molecules,-1
114754211,Organic nitrogen compounds,-1
101019894,Lipids and lipid-like molecules,-1
67157186,Organic oxygen compounds,4
63865362,Organic oxygen compounds,-1
5290804,Phenylpropanoids and polyketides,-1
66942775,Phenylpropanoids and polyketides,-1
101705601,Organic nitrogen compounds,-1
20282850,Lipids and lipid-like molecules,-1
71373910,Hydrocarbons,-1
4100411,Phenylpropanoids and polyketides,1
10346522,Organic oxygen compounds,-1
25047402,Organic nitrogen compounds,-1
22232210,Phenylpropanoids and polyketides,-1
4421287,Phenylpropanoids and polyketides,-1
52922857,Lipids and lipid-like molecules,2
7259477,Lipids and lipid-like molecules,-1
19824504,Phenylpropanoids and polyketides,-1
66632787,Phenylpropanoids and polyketides,-1
57552786,Phenylpropanoids and polyketides,3
56594233,Phenylpropanoids and polyketides,-1
66909364,Organosulfur compounds,-1
101553084,Lipids and lipid-like molecules,-1
23051639,Phenylpropanoids and polyketides,-1
21636105,Organic oxygen compounds,-1
90048441,Organic oxygen compounds,-1
57048525,Lipids and lipid-like molecules,-1
59458481,Phenylpropanoids and polyketides,-1
3950747,Phenylpropanoids and polyketides,-1
43364760,Organic nitrogen compounds,-1
79030898,Organic nitrogen compounds,-1
69553303,Phenylpropanoids and polyketides,-1
24815699,Phenylpropanoids and polyketides,15
101601961,Lipids and lipid-like molecules,-1
46664373,Lipids and lipid-like molecules,-1
20497693,Organohalogen compounds,-1
58920118,Phenylpropanoids and polyketides,-1
69959317,Organic oxygen compounds,-1
89386067,Lipids and lipid-like molecules,-1
58671390,Organosulfur compounds,-1
44587000,Lipids and lipid-like molecules,-1
62685768,Organic oxygen compounds,-1
42982186,Phenylpropanoids and polyketides,-1
44620011,Phenylpropanoids and polyketides,-1
43787787,Organosulfur compounds,-1
83897095,Organic oxygen compounds,-1
22232147,Phenylpropanoids and polyketides,-1
102120511,Lipids and lipid-like molecules,-1
78844438,Phenylpropanoids and polyketides,-1
113607105,Organic nitrogen compounds,-1
101169468,Organic oxygen compounds,-1
55496338,Lipids and lipid-like molecules,-1
56131785,Organic nitrogen compounds,-1
10996596,Organic oxygen compounds,9
12001555,Alkaloids and derivatives,-1
12314306,Lipids and lipid-like molecules,-1
79786213,Organic oxygen compounds,-1
13757435,Lipids and lipid-like molecules,-1
89066733,"Lignans, neolignans and related compounds",3
63477057,Organosulfur compounds,-1
102074297,"Lignans, neolignans and related compounds",-1
94190413,Organic oxygen compounds,-1
70696828,Lipids and lipid-like molecules,-1
67291612,Phenylpropanoids and polyketides,-1
46890125,Organic oxygen compounds,-1
71501850,"Organic 1,3-dipolar compounds",-1
17455278,Phenylpropanoids and polyketides,-1
55027198,Organosulfur compounds,-1
91495846,Lipids and lipid-like molecules,-1
15014731,Phenylpropanoids and polyketides,-1
8232134,Phenylpropanoids and polyketides,-1
11008497,Organic oxygen compounds,-1
89762049,Organic nitrogen compounds,-1
59992972,Lipids and lipid-like molecules,-1
101389940,Phenylpropanoids and polyketides,-1
113837854,Organohalogen compounds,-1
101495623,Phenylpropanoids and polyketides,-1
66555532,"Nucleosides, nucleotides, and analogues",-1
90022760,Organic nitrogen compounds,3
4211088,Phenylpropanoids and polyketides,-1
104168634,Organic nitrogen compounds,-1
91479229,Hydrocarbons,-1
64746276,Organic nitrogen compounds,-1
12896377,Organic oxygen compounds,-1
14849068,Organosulfur compounds,-1
90193821,Organic nitrogen compounds,3
91329716,Phenylpropanoids and polyketides,-1
108423026,Organic oxygen compounds,-1
49916910,Phenylpropanoids and polyketides,-1
56598486,Organic oxygen compounds,-1
131760393,Lipids and lipid-like molecules,2
105978190,Organic nitrogen compounds,-1
45783013,Phenylpropanoids and polyketides,-1
101972919,Lipids and lipid-like molecules,-1
58660347,Organic nitrogen compounds,-1
137323880,Lipids and lipid-like molecules,-1
87198269,Organic oxygen compounds,-1
19880507,Hydrocarbons,-1
103390690,Organic nitrogen compounds,-1
397913,Organic Polymers,26
10369814,Lipids and lipid-like molecules,-1
43745472,Organic nitrogen compounds,-1
102171195,Phenylpropanoids and polyketides,3
112710001,Organic nitrogen compounds,-1
95906810,Phenylpropanoids and polyketides,-1
19078578,Organic nitrogen compounds,-1
131837919,Phenylpropanoids and polyketides,-1
89841669,Organic nitrogen compounds,-1
2728812,Organic oxygen compounds,-1
4530475,Lipids and lipid-like molecules,-1
76859274,Phenylpropanoids and polyketides,-1
56937548,Lipids and lipid-like molecules,2
102253121,Lipids and lipid-like molecules,-1
131755533,Lipids and lipid-like molecules,2
101597153,Phenylpropanoids and polyketides,10
3764295,Organic nitrogen compounds,-1
