cid	smiles	frag_id2smiles	frag_id2neighbors	frag_id2mol_inx
"23283839"	"CNC1=CC=CC=C1C(=O)C(F)(F)F"	{"1": "CN", "2": "CN", "3": "CC", "4": "C=O", "5": "CC", "6": "CF", "7": "CF", "8": "CF", "9": "C1=CC=CC=C1", "10": "C", "11": "C"}	{"1": [2], "2": [1, 9], "3": [9, 10], "4": [10], "5": [10, 11], "6": [11], "7": [11], "8": [11], "9": [2, 3], "10": [3, 4, 5], "11": [5, 6, 7, 8]}	{"1": [0, 1], "2": [1, 2], "3": [7, 8], "4": [8, 9], "5": [8, 10], "6": [10, 11], "7": [10, 12], "8": [10, 13], "9": [2, 7, 6, 5, 4, 3], "10": [8], "11": [10]}
"66246476"	"CCN(CCO)C1COCC1C(=O)O"	{"1": "CC", "2": "CN", "3": "CN", "4": "CC", "5": "CO", "6": "CN", "7": "CC", "8": "C=O", "9": "CO", "10": "C1CCOC1", "11": "N", "12": "C"}	{"1": [2], "2": [1, 11], "3": [4, 11], "4": [3, 5], "5": [4], "6": [10, 11], "7": [10, 12], "8": [12], "9": [12], "10": [6, 7], "11": [2, 3, 6], "12": [7, 8, 9]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [2, 6], "7": [10, 11], "8": [11, 12], "9": [11, 13], "10": [6, 7, 8, 9, 10], "11": [2], "12": [11]}
"61146521"	"C1CC1N(CCO)C2=NC=CC(=C2)C#N"	{"1": "C1CC1", "2": "CN", "3": "CC", "4": "CO", "5": "CN", "6": "CC", "7": "C#N", "8": "CN", "9": "C1=CC=NC=C1", "10": "N"}	{"1": [8], "2": [3, 10], "3": [2, 4], "4": [3], "5": [9, 10], "6": [7, 9], "7": [6], "8": [1, 10], "9": [5, 6], "10": [8, 2, 5]}	{"1": [0, 1, 2], "2": [3, 4], "3": [4, 5], "4": [5, 6], "5": [3, 7], "6": [11, 13], "7": [13, 14], "8": [2, 3], "9": [8, 9, 10, 11, 12, 7], "10": [3]}
"131216818"	"CC(C)(C)OC(=O)NC(CO)C1CO1"	{"1": "CC", "2": "CC", "3": "CC", "4": "CO", "5": "CO", "6": "C=O", "7": "CN", "8": "CN", "9": "CC", "10": "CO", "11": "CC", "12": "C1CO1", "13": "C", "14": "C", "15": "C"}	{"1": [13], "2": [13], "3": [13], "4": [5, 13], "5": [4, 14], "6": [14], "7": [8, 14], "8": [7, 15], "9": [10, 15], "10": [9], "11": [12, 15], "12": [11], "13": [1, 2, 3, 4], "14": [5, 6, 7], "15": [8, 9, 11]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [1, 4], "5": [4, 5], "6": [5, 6], "7": [5, 7], "8": [7, 8], "9": [8, 9], "10": [9, 10], "11": [8, 11], "12": [11, 12, 13], "13": [1], "14": [5], "15": [8]}
"64986802"	"CC1=CC(=CC(=C1)C(C2CCC2)NC)C"	{"1": "CC", "2": "CC", "3": "CC", "4": "CN", "5": "CN", "6": "CC", "7": "C1=CC=CC=C1", "8": "C1CCC1", "9": "C"}	{"1": [7], "2": [7, 9], "3": [8, 9], "4": [5, 9], "5": [4], "6": [7], "7": [1, 2, 6], "8": [3], "9": [2, 3, 4]}	{"1": [0, 1], "2": [5, 7], "3": [7, 8], "4": [7, 12], "5": [12, 13], "6": [3, 14], "7": [1, 6, 5, 4, 3, 2], "8": [9, 10, 11, 8], "9": [7]}
"107003315"	"CC(CCl)N(C)C(=O)C1CC1(C)C"	{"1": "CC", "2": "CC", "3": "CCl", "4": "CN", "5": "CN", "6": "CN", "7": "C=O", "8": "CC", "9": "CC", "10": "CC", "11": "C1CC1", "12": "C", "13": "N", "14": "C", "15": "C"}	{"1": [12], "2": [3, 12], "3": [2], "4": [12, 13], "5": [13], "6": [13, 14], "7": [14], "8": [11, 14], "9": [15], "10": [15], "11": [8, 15], "12": [1, 2, 4], "13": [4, 5, 6], "14": [6, 7, 8], "15": [9, 10, 11]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [1, 4], "5": [4, 5], "6": [4, 6], "7": [6, 7], "8": [6, 8], "9": [10, 11], "10": [10, 12], "11": [8, 9, 10], "12": [1], "13": [4], "14": [6], "15": [10]}
"115195728"	"CC1=C(C2=CC=CC=C2N1)NCCNC"	{"1": "CC", "2": "CN", "3": "CN", "4": "CC", "5": "CN", "6": "CN", "7": "C1=CNCC1", "8": "C1=CC=CC=C1"}	{"1": [7], "2": [3, 7], "3": [2, 4], "4": [3, 5], "5": [4, 6], "6": [5], "7": [1, 2, 8], "8": [7]}	{"1": [0, 1], "2": [2, 10], "3": [10, 11], "4": [11, 12], "5": [12, 13], "6": [13, 14], "7": [1, 2, 3, 8, 9], "8": [4, 5, 6, 7, 8, 3]}
"82671405"	"C1CC1(C2=NN=C(O2)C3=CN=CN=C3)N"	{"1": "C1CC1", "2": "CC", "3": "CN", "4": "CC", "5": "C1=NN=CO1", "6": "C1=CN=CN=C1", "7": "C"}	{"1": [7], "2": [5, 6], "3": [7], "4": [5, 7], "5": [4, 2], "6": [2], "7": [4, 3, 1]}	{"1": [0, 1, 2], "2": [6, 8], "3": [2, 14], "4": [2, 3], "5": [4, 3, 7, 6, 5], "6": [9, 10, 11, 12, 13, 8], "7": [2]}
"105455581"	"CC(C)CC1=CC=CC=C1C(C)N=C=O"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "CC", "6": "CC", "7": "CN", "8": "C=N", "9": "C=O", "10": "C1=CC=CC=C1", "11": "C", "12": "C"}	{"1": [11], "2": [11], "3": [4, 11], "4": [3, 10], "5": [10, 12], "6": [12], "7": [8, 12], "8": [7, 9], "9": [8], "10": [4, 5], "11": [1, 2, 3], "12": [5, 6, 7]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [3, 4], "5": [9, 10], "6": [10, 11], "7": [10, 12], "8": [12, 13], "9": [13, 14], "10": [4, 9, 8, 7, 6, 5], "11": [1], "12": [10]}
"62637039"	"CCCCOCCN(C)C(C)C(=O)O"	{"1": "CC", "2": "CC", "3": "CC", "4": "CO", "5": "CO", "6": "CC", "7": "CN", "8": "CN", "9": "CN", "10": "CC", "11": "CC", "12": "C=O", "13": "CO", "14": "N", "15": "C", "16": "C"}	{"1": [2], "2": [1, 3], "3": [2, 4], "4": [3, 5], "5": [4, 6], "6": [5, 7], "7": [6, 14], "8": [14], "9": [14, 15], "10": [15], "11": [15, 16], "12": [16], "13": [16], "14": [7, 8, 9], "15": [9, 10, 11], "16": [11, 12, 13]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [7, 8], "9": [7, 9], "10": [9, 10], "11": [9, 11], "12": [11, 12], "13": [11, 13], "14": [7], "15": [9], "16": [11]}
"123759004"	"C1C=NC=C2C1OC=CC3=C2SC=C3"	{"1": "C1=CN=CCC1", "2": "C1=CCCOC=C1", "3": "C1=CSC=C1"}	{"1": [2], "2": [1, 3], "3": [2]}	{"1": [0, 5, 4, 3, 2, 1], "2": [6, 5, 4, 10, 9, 8, 7], "3": [11, 10, 9, 13, 12]}
"101365163"	"CC(=NCCNCCN)C(C)(C)S"	{"1": "CC", "2": "C=N", "3": "CN", "4": "CC", "5": "CN", "6": "CN", "7": "CC", "8": "CN", "9": "CC", "10": "CC", "11": "CC", "12": "CS", "13": "C", "14": "C"}	{"1": [13], "2": [3, 13], "3": [2, 4], "4": [3, 5], "5": [4, 6], "6": [5, 7], "7": [6, 8], "8": [7], "9": [13, 14], "10": [14], "11": [14], "12": [14], "13": [1, 2, 9], "14": [9, 10, 11, 12]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [7, 8], "9": [1, 9], "10": [9, 10], "11": [9, 11], "12": [9, 12], "13": [1], "14": [9]}
"105802981"	"CCOCC(C(C)C)NC(=O)C(=O)O"	{"1": "CC", "2": "CO", "3": "CO", "4": "CC", "5": "CC", "6": "CC", "7": "CC", "8": "CN", "9": "CN", "10": "C=O", "11": "CC", "12": "C=O", "13": "CO", "14": "C", "15": "C", "16": "C", "17": "C"}	{"1": [2], "2": [1, 3], "3": [2, 4], "4": [3, 14], "5": [14, 15], "6": [15], "7": [15], "8": [9, 14], "9": [8, 16], "10": [16], "11": [16, 17], "12": [17], "13": [17], "14": [4, 5, 8], "15": [5, 6, 7], "16": [9, 10, 11], "17": [11, 12, 13]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [5, 7], "8": [4, 8], "9": [8, 9], "10": [9, 10], "11": [9, 11], "12": [11, 12], "13": [11, 13], "14": [4], "15": [5], "16": [9], "17": [11]}
"104167517"	"CCN(CCC(=NO)N)CC(C)OC"	{"1": "CC", "2": "CN", "3": "CN", "4": "CC", "5": "CC", "6": "C=N", "7": "NO", "8": "CN", "9": "CN", "10": "CC", "11": "CC", "12": "CO", "13": "CO", "14": "N", "15": "C", "16": "C"}	{"1": [2], "2": [1, 14], "3": [4, 14], "4": [3, 5], "5": [4, 15], "6": [7, 15], "7": [6], "8": [15], "9": [10, 14], "10": [9, 16], "11": [16], "12": [13, 16], "13": [12], "14": [2, 3, 9], "15": [5, 6, 8], "16": [10, 11, 12]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [5, 8], "9": [2, 9], "10": [9, 10], "11": [10, 11], "12": [10, 12], "13": [12, 13], "14": [2], "15": [5], "16": [10]}
"93094358"	"C1=C(OC(=C1)Br)C(CN)N"	{"1": "C1=COC=C1", "2": "CC", "3": "CC", "4": "CN", "5": "CN", "6": "CBr", "7": "C"}	{"1": [6, 2], "2": [1, 7], "3": [4, 7], "4": [3], "5": [7], "6": [1], "7": [2, 3, 5]}	{"1": [0, 1, 2, 3, 4], "2": [1, 6], "3": [6, 7], "4": [7, 8], "5": [6, 9], "6": [3, 5], "7": [6]}
"131465234"	"CC1=CC=CC=C1C(C)(C2=CCCO2)N"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "CN", "6": "C1=CC=CC=C1", "7": "C1=COCC1", "8": "C"}	{"1": [6], "2": [6, 8], "3": [8], "4": [7, 8], "5": [8], "6": [1, 2], "7": [4], "8": [2, 3, 4, 5]}	{"1": [0, 1], "2": [6, 7], "3": [7, 8], "4": [7, 9], "5": [7, 14], "6": [1, 6, 5, 4, 3, 2], "7": [10, 9, 13, 12, 11], "8": [7]}
"20741888"	"C1=CC=C(C=C1)CC2=C(C=NC=C2)Cl"	{"1": "C1=CC=CC=C1", "2": "CC", "3": "CCl", "4": "CC", "5": "C1=CC=NC=C1"}	{"1": [4], "2": [4, 5], "3": [5], "4": [2, 1], "5": [2, 3]}	{"1": [0, 5, 4, 3, 2, 1], "2": [6, 7], "3": [8, 13], "4": [3, 6], "5": [8, 9, 10, 11, 12, 7]}
"6907686"	"COC(=O)NN=CC1=CC=C(C=C1)C#N"	{"1": "CO", "2": "CO", "3": "C=O", "4": "CN", "5": "NN", "6": "C=N", "7": "CC", "8": "CC", "9": "C#N", "10": "C1=CC=CC=C1", "11": "C"}	{"1": [2], "2": [1, 11], "3": [11], "4": [5, 11], "5": [4, 6], "6": [5, 7], "7": [6, 10], "8": [9, 10], "9": [8], "10": [7, 8], "11": [2, 3, 4]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [2, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [10, 13], "9": [13, 14], "10": [7, 12, 11, 10, 9, 8], "11": [2]}
"45795451"	"COCCNC(=O)C1=CC=C(O1)Cl"	{"1": "CO", "2": "CO", "3": "CC", "4": "CN", "5": "CN", "6": "C=O", "7": "CC", "8": "CCl", "9": "C1=COC=C1", "10": "C"}	{"1": [2], "2": [1, 3], "3": [2, 4], "4": [3, 5], "5": [4, 10], "6": [10], "7": [9, 10], "8": [9], "9": [7, 8], "10": [5, 6, 7]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [5, 7], "8": [10, 12], "9": [7, 8, 9, 10, 11], "10": [5]}
"130175196"	"CC1=CC2=C(C=C1)N(C=C2)C(C)C(=O)O"	{"1": "CC", "2": "CN", "3": "CC", "4": "CC", "5": "C=O", "6": "CO", "7": "C1=CC=CC=C1", "8": "C1=C[NH]C=C1", "9": "C", "10": "C"}	{"1": [7], "2": [8, 9], "3": [9], "4": [9, 10], "5": [10], "6": [10], "7": [1, 8], "8": [2, 7], "9": [2, 3, 4], "10": [4, 5, 6]}	{"1": [0, 1], "2": [7, 10], "3": [10, 11], "4": [10, 12], "5": [12, 13], "6": [12, 14], "7": [1, 6, 5, 4, 3, 2], "8": [7, 4, 3, 9, 8], "9": [10], "10": [12]}
"130725496"	"CCN(CC=C)CC(=C)Br"	{"1": "CC", "2": "CN", "3": "CN", "4": "CC", "5": "C=C", "6": "CN", "7": "CC", "8": "C=C", "9": "CBr", "10": "N", "11": "C"}	{"1": [2], "2": [1, 10], "3": [4, 10], "4": [3, 5], "5": [4], "6": [7, 10], "7": [6, 11], "8": [11], "9": [11], "10": [2, 3, 6], "11": [7, 8, 9]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [4, 5], "6": [2, 6], "7": [6, 7], "8": [7, 8], "9": [7, 9], "10": [2], "11": [7]}
"131544759"	"CC(C1=NN(C(=O)C1)C2=CC=CC=C2)N"	{"1": "CC", "2": "CC", "3": "C=O", "4": "CN", "5": "CN", "6": "C1=NNCC1", "7": "C1=CC=CC=C1", "8": "C"}	{"1": [8], "2": [6, 8], "3": [6], "4": [6, 7], "5": [8], "6": [2, 3, 4], "7": [4], "8": [1, 2, 5]}	{"1": [0, 1], "2": [1, 2], "3": [5, 6], "4": [4, 8], "5": [1, 14], "6": [2, 3, 4, 5, 7], "7": [9, 10, 11, 12, 13, 8], "8": [1]}
"13737917"	"CC(=O)OC1(CCOCC1)C[N+](=O)[O-]"	{"1": "CC", "2": "C=O", "3": "CO", "4": "CO", "5": "CC", "6": "C[NH3+]", "7": "[NH2+]=O", "8": "[NH3+][O-]", "9": "C1CCOCC1", "10": "C", "11": "C", "12": "[NH4+]"}	{"1": [10], "2": [10], "3": [4, 10], "4": [3, 11], "5": [6, 11], "6": [5, 12], "7": [12], "8": [12], "9": [11], "10": [1, 2, 3], "11": [4, 5, 9], "12": [6, 7, 8]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [3, 4], "5": [4, 10], "6": [10, 11], "7": [11, 12], "8": [11, 13], "9": [4, 9, 8, 7, 6, 5], "10": [1], "11": [4], "12": [11]}
"88616358"	"C(=S)(S(=O)(=O)N)S(=O)(=O)N"	{"1": "C", "2": "CS", "3": "O=S", "4": "O=S", "5": "NS", "6": "CS", "7": "O=S", "8": "O=S", "9": "NS", "10": "C=S", "11": "S", "12": "S"}	{"1": [10, 2, 6], "2": [1, 11], "3": [11], "4": [11], "5": [11], "6": [1, 12], "7": [12], "8": [12], "9": [12], "10": [1], "11": [2, 3, 4, 5], "12": [6, 7, 8, 9]}	{"1": [0], "2": [0, 2], "3": [2, 3], "4": [2, 4], "5": [2, 5], "6": [0, 6], "7": [6, 7], "8": [6, 8], "9": [6, 9], "10": [0, 1], "11": [2], "12": [6]}
"83485452"	"COC1=C(C=C2C(=C1)CCO2)CC[N+]#[C-]"	{"1": "CO", "2": "CO", "3": "CC", "4": "CC", "5": "C[NH3+]", "6": "[C-]#[NH+]", "7": "C1=CC=CC=C1", "8": "C1CCOC1"}	{"1": [2], "2": [1, 7], "3": [4, 7], "4": [3, 5], "5": [4, 6], "6": [5], "7": [2, 3, 8], "8": [7]}	{"1": [0, 1], "2": [1, 2], "3": [3, 11], "4": [11, 12], "5": [12, 13], "6": [13, 14], "7": [2, 7, 6, 5, 4, 3], "8": [8, 6, 5, 10, 9]}
"116604390"	"CC1=C(C=CC=C1N)C(=O)CCCC=C"	{"1": "CC", "2": "CN", "3": "CC", "4": "C=O", "5": "CC", "6": "CC", "7": "CC", "8": "CC", "9": "C=C", "10": "C1=CC=CC=C1", "11": "C"}	{"1": [10], "2": [10], "3": [10, 11], "4": [11], "5": [6, 11], "6": [5, 7], "7": [6, 8], "8": [7, 9], "9": [8], "10": [1, 2, 3], "11": [3, 4, 5]}	{"1": [0, 1], "2": [6, 7], "3": [2, 8], "4": [8, 9], "5": [8, 10], "6": [10, 11], "7": [11, 12], "8": [12, 13], "9": [13, 14], "10": [1, 6, 5, 4, 3, 2], "11": [8]}
"105840831"	"CC1(C(CC1OC)NCC(=C)Cl)C"	{"1": "CC", "2": "CO", "3": "CO", "4": "CN", "5": "CN", "6": "CC", "7": "C=C", "8": "CCl", "9": "CC", "10": "C1CCC1", "11": "C", "12": "C"}	{"1": [11], "2": [3, 10], "3": [2], "4": [5, 10], "5": [4, 6], "6": [5, 12], "7": [12], "8": [12], "9": [11], "10": [2, 4, 11], "11": [1, 9, 10], "12": [6, 7, 8]}	{"1": [0, 1], "2": [4, 5], "3": [5, 6], "4": [2, 7], "5": [7, 8], "6": [8, 9], "7": [9, 10], "8": [9, 11], "9": [1, 12], "10": [1, 4, 3, 2], "11": [1], "12": [9]}
"58102876"	"CC(C)C1=CN=C(C=C1)C2CCCCC2"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "C1=CC=NC=C1", "6": "C1CCCCC1", "7": "C"}	{"1": [7], "2": [7], "3": [5, 7], "4": [5, 6], "5": [3, 4], "6": [4], "7": [1, 2, 3]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [6, 9], "5": [3, 8, 7, 6, 5, 4], "6": [10, 11, 12, 13, 14, 9], "7": [1]}
"10976560"	"CC1CC(C2N1C(C(C2O)O)CO)O"	{"1": "CC", "2": "CO", "3": "CO", "4": "CC", "5": "CO", "6": "CO", "7": "C1CCNC1", "8": "C1CCNC1"}	{"1": [7], "2": [8], "3": [8], "4": [5, 8], "5": [4], "6": [7], "7": [1, 6, 8], "8": [2, 3, 4, 7]}	{"1": [0, 1], "2": [8, 9], "3": [7, 10], "4": [6, 11], "5": [11, 12], "6": [3, 13], "7": [1, 2, 3, 4, 5], "8": [6, 5, 4, 8, 7]}
"10798215"	"C1=CSC2=CC3=C(C=C21)C(=O)OC3=O"	{"1": "C1=CSCC1", "2": "C=O", "3": "C=O", "4": "C1=CC=CC=C1", "5": "C1=CCOC1"}	{"1": [4], "2": [5], "3": [5], "4": [1, 5], "5": [3, 2, 4]}	{"1": [0, 1, 2, 3, 8], "2": [12, 13], "3": [9, 10], "4": [4, 5, 6, 7, 8, 3], "5": [9, 6, 5, 12, 11]}
"62718742"	"C1=CN=CC=C1N2C=C(C=N2)CCCO"	{"1": "C1=CC=NC=C1", "2": "CC", "3": "CC", "4": "CC", "5": "CO", "6": "CN", "7": "C1=C[NH]N=C1"}	{"1": [6], "2": [3, 7], "3": [2, 4], "4": [3, 5], "5": [4], "6": [1, 7], "7": [6, 2]}	{"1": [0, 5, 4, 3, 2, 1], "2": [8, 11], "3": [11, 12], "4": [12, 13], "5": [13, 14], "6": [5, 6], "7": [7, 6, 10, 9, 8]}
"118647298"	"CCOC(=O)N1CCOC(=O)OCC1"	{"1": "CC", "2": "CO", "3": "CO", "4": "C=O", "5": "CN", "6": "C=O", "7": "C1COCOCCN1", "8": "C"}	{"1": [2], "2": [1, 3], "3": [2, 8], "4": [8], "5": [7, 8], "6": [7], "7": [5, 6], "8": [3, 4, 5]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [3, 5], "6": [9, 10], "7": [5, 13, 12, 11, 9, 8, 7, 6], "8": [3]}
"132080553"	"CC(C)N(COC(C)C)COC(C)C"	{"1": "CC", "2": "CC", "3": "CN", "4": "CN", "5": "CO", "6": "CO", "7": "CC", "8": "CC", "9": "CN", "10": "CO", "11": "CO", "12": "CC", "13": "CC", "14": "C", "15": "N", "16": "C", "17": "C"}	{"1": [14], "2": [14], "3": [14, 15], "4": [5, 15], "5": [4, 6], "6": [5, 16], "7": [16], "8": [16], "9": [10, 15], "10": [9, 11], "11": [10, 17], "12": [17], "13": [17], "14": [1, 2, 3], "15": [3, 4, 9], "16": [6, 7, 8], "17": [11, 12, 13]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [3, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [6, 8], "9": [3, 9], "10": [9, 10], "11": [10, 11], "12": [11, 12], "13": [11, 13], "14": [1], "15": [3], "16": [6], "17": [11]}
"79862928"	"CCCS(=O)C1CCC(C1N)(C)C"	{"1": "CC", "2": "CC", "3": "CS", "4": "O=S", "5": "CS", "6": "CN", "7": "CC", "8": "CC", "9": "C1CCCC1", "10": "S", "11": "C"}	{"1": [2], "2": [1, 3], "3": [2, 10], "4": [10], "5": [9, 10], "6": [9], "7": [11], "8": [11], "9": [5, 6, 11], "10": [3, 4, 5], "11": [7, 8, 9]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [3, 5], "6": [9, 10], "7": [8, 11], "8": [8, 12], "9": [5, 6, 7, 8, 9], "10": [3], "11": [8]}
"14086435"	"C1CC2C1C3C=CC2C4C3C(=O)NC4=O"	{"1": "C1CCC1", "2": "C=O", "3": "C=O", "4": "C1CCNC1", "5": "C1=CC2CCC1CC2"}	{"1": [5], "2": [4], "3": [4], "4": [3, 2, 5], "5": [1, 4]}	{"1": [0, 3, 2, 1], "2": [13, 14], "3": [10, 11], "4": [10, 9, 8, 13, 12], "5": [2, 3, 4, 5, 6, 7, 8, 9]}
"130999933"	"C1=CC2=C(C=C(S2)CC#N)C(=C1N)N"	{"1": "C1=CC=CC=C1", "2": "CC", "3": "C#N", "4": "CN", "5": "CN", "6": "CC", "7": "C1=CSC=C1"}	{"1": [4, 5, 7], "2": [6, 3], "3": [2], "4": [1], "5": [1], "6": [2, 7], "7": [6, 1]}	{"1": [0, 11, 10, 3, 2, 1], "2": [7, 8], "3": [8, 9], "4": [11, 12], "5": [10, 13], "6": [5, 7], "7": [4, 3, 2, 6, 5]}
"88129728"	"C1=CC=C2C(=C1)C=CC=NN2C(=S)N"	{"1": "C1=CC=CC=C1", "2": "C=S", "3": "CN", "4": "CN", "5": "C1=CCCNN=C1", "6": "C"}	{"1": [5], "2": [6], "3": [6], "4": [5, 6], "5": [4, 1], "6": [4, 2, 3]}	{"1": [0, 5, 4, 3, 2, 1], "2": [11, 12], "3": [11, 13], "4": [10, 11], "5": [6, 4, 3, 10, 9, 8, 7], "6": [11]}
"117275947"	"C1=CC(=CC=C1CCO)N2C=C(C=N2)N"	{"1": "C1=CC=CC=C1", "2": "CC", "3": "CO", "4": "CN", "5": "CN", "6": "CC", "7": "C1=C[NH]N=C1"}	{"1": [6, 4], "2": [6, 3], "3": [2], "4": [1, 7], "5": [7], "6": [2, 1], "7": [4, 5]}	{"1": [0, 5, 4, 3, 2, 1], "2": [6, 7], "3": [7, 8], "4": [2, 9], "5": [11, 14], "6": [5, 6], "7": [10, 9, 13, 12, 11]}
"60884866"	"CCC(C)N(CC(=O)O)CC(C)(C)O"	{"1": "CC", "2": "CC", "3": "CC", "4": "CN", "5": "CN", "6": "CC", "7": "C=O", "8": "CO", "9": "CN", "10": "CC", "11": "CC", "12": "CC", "13": "CO", "14": "C", "15": "N", "16": "C", "17": "C"}	{"1": [2], "2": [1, 14], "3": [14], "4": [14, 15], "5": [6, 15], "6": [5, 16], "7": [16], "8": [16], "9": [10, 15], "10": [9, 17], "11": [17], "12": [17], "13": [17], "14": [2, 3, 4], "15": [4, 5, 9], "16": [6, 7, 8], "17": [10, 11, 12, 13]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [2, 4], "5": [4, 5], "6": [5, 6], "7": [6, 7], "8": [6, 8], "9": [4, 9], "10": [9, 10], "11": [10, 11], "12": [10, 12], "13": [10, 13], "14": [2], "15": [4], "16": [6], "17": [10]}
"103715941"	"CC(COC)(C1(CCCOC1)CN)O"	{"1": "CC", "2": "CC", "3": "CO", "4": "CO", "5": "CC", "6": "CC", "7": "CN", "8": "CO", "9": "C1CCOCC1", "10": "C", "11": "C"}	{"1": [10], "2": [3, 10], "3": [2, 4], "4": [3], "5": [10, 11], "6": [7, 11], "7": [6], "8": [10], "9": [11], "10": [1, 2, 5, 8], "11": [5, 6, 9]}	{"1": [0, 1], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [1, 5], "6": [5, 11], "7": [11, 12], "8": [1, 13], "9": [5, 10, 9, 8, 7, 6], "10": [1], "11": [5]}
"53702336"	"C1CCC(C(C1)C=O)C2=CC=CC=C2N"	{"1": "C1CCCCC1", "2": "C=O", "3": "CC", "4": "CN", "5": "CC", "6": "C1=CC=CC=C1"}	{"1": [5, 3], "2": [5], "3": [1, 6], "4": [6], "5": [2, 1], "6": [3, 4]}	{"1": [0, 5, 4, 3, 2, 1], "2": [6, 7], "3": [3, 8], "4": [13, 14], "5": [4, 6], "6": [9, 10, 11, 12, 13, 8]}
"59534234"	"CC(C)C1=NC2=CC(=NN2C=C1)C(C)C"	{"1": "CC", "2": "CC", "3": "CC", "4": "CC", "5": "CC", "6": "CC", "7": "C1=CNCN=C1", "8": "C1=C[NH]N=C1", "9": "C", "10": "C"}	{"1": [9], "2": [9], "3": [7, 9], "4": [8, 10], "5": [10], "6": [10], "7": [3, 8], "8": [4, 7], "9": [1, 2, 3], "10": [4, 5, 6]}	{"1": [0, 1], "2": [1, 2], "3": [1, 3], "4": [7, 12], "5": [12, 13], "6": [12, 14], "7": [3, 11, 10, 9, 5, 4], "8": [6, 5, 9, 8, 7], "9": [1], "10": [12]}
"3018496"	"C(CC(C(=O)O)N=C(N)N)CC(=O)O"	{"1": "CC", "2": "CC", "3": "CC", "4": "C=O", "5": "CO", "6": "CN", "7": "C=N", "8": "CN", "9": "CN", "10": "CC", "11": "CC", "12": "C=O", "13": "CO", "14": "C", "15": "C", "16": "C", "17": "C"}	{"1": [10, 11], "2": [10, 14], "3": [14, 15], "4": [15], "5": [15], "6": [7, 14], "7": [6, 16], "8": [16], "9": [16], "10": [2, 1], "11": [1, 17], "12": [17], "13": [17], "14": [2, 3, 6], "15": [3, 4, 5], "16": [7, 8, 9], "17": [11, 12, 13]}	{"1": [0, 10], "2": [1, 2], "3": [2, 3], "4": [3, 4], "5": [3, 5], "6": [2, 6], "7": [6, 7], "8": [7, 8], "9": [7, 9], "10": [0, 1], "11": [10, 11], "12": [11, 12], "13": [11, 13], "14": [2], "15": [3], "16": [7], "17": [11]}
"45089646"	"C1=CC=C2C(=C1)C(=CC(=C2O)N)C(=O)O"	{"1": "C1=CC=CC=C1", "2": "CN", "3": "CC", "4": "C=O", "5": "CO", "6": "CO", "7": "C1=CCCC=C1", "8": "C"}	{"1": [7], "2": [7], "3": [7, 8], "4": [8], "5": [8], "6": [7], "7": [6, 2, 3, 1], "8": [3, 4, 5]}	{"1": [0, 5, 4, 3, 2, 1], "2": [8, 11], "3": [6, 12], "4": [12, 13], "5": [12, 14], "6": [9, 10], "7": [6, 7, 8, 9, 3, 4], "8": [12]}
