fragment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
C1=NCNS1,0.00088426546,0.010448871,0.00078659755,0.001868651,0.004199472,0.006713624,0.012746804,0.0020851947,0.029299842,0.07079004,0.0011234055,0.00078659755,0.06780704,0.008277387,0.00078659755,0.00078659755,0.03678087,0.050745383,0.005045803,0.005246919,0.008203187,0.0025628563,0.0036706023,0.010988269,0.0016671536,0.0048955344,0.0061829006,0.0010263285,0.0012021778,0.006690906,0.005026539,0.00078659755,0.00078659755,0.030147213,0.0030711184,0.007638704,0.005531851,0.005572207,0.00078659755,0.0038458575,0.04603613,0.005347206,0.00078659755,0.00084107305,0.0065811533,0.00078659755,0.00094881596,0.0030372709,0.00500688,0.0076403017,0.006524868,0.004412743,0.014565694,0.0013101255,0.0009618303,0.00078659755,0.0015568364,0.027677687,0.00078659755,0.019269524,0.054568544,0.0023408702,0.0034201336,0.0036236476,0.0036501794,0.00078659755,0.01235252,0.00078659755,0.014306231,0.007690914,0.00078659755,0.020376492,0.002642649,0.0020157108,0.0053992034,0.0024603654,0.0034957915,0.018961562,0.012209668,0.00078659755,0.0065565533,0.007054849,0.004395045,0.0011616269,0.0011193755,0.00078659755,0.004635147,0.13910083,0.00078659755,0.004944755,0.011557792,0.01895325,0.00078659755,0.011860324,0.0014665147,0.00078659755,0.0117881745,0.0012045448,0.015249708,0.00078659755
C1=CC2C3NSC2C13,0.0014745858,0.047898218,0.0014745858,0.006571877,0.0021054498,0.0025543103,0.0055203703,0.0047466946,0.015501131,0.09213402,0.003214423,0.0014745858,0.013329801,0.005395009,0.005039239,0.0014745858,0.026893038,0.033067912,0.016424915,0.002653025,0.004878572,0.0030158444,0.009188221,0.0114730485,0.008938119,0.010399997,0.00963085,0.0016301058,0.0073263478,0.006596208,0.0046659335,0.0014745858,0.0037818234,0.009958521,0.004062347,0.0052968645,0.0027679733,0.021700637,0.0014745858,0.02019008,0.018849231,0.004989225,0.0014745858,0.0029049215,0.0025695977,0.0028797318,0.0014745858,0.0055813747,0.0037075358,0.012011412,0.014098279,0.0091675585,0.018223422,0.0038367591,0.0017607938,0.0036775153,0.0152117945,0.01994082,0.0014745858,0.0076409555,0.036945153,0.0037239809,0.005246244,0.0058505023,0.009323242,0.0014745858,0.008462152,0.0024388435,0.023327403,0.008476418,0.0014745858,0.010573649,0.010240091,0.0014745858,0.0020016446,0.0018794967,0.00404352,0.030685723,0.019777022,0.0025339248,0.0058920155,0.0122799035,0.0031844066,0.009840351,0.0035189786,0.0014745858,0.0028798266,0.075703226,0.00560332,0.0029561804,0.012324846,0.01673596,0.003404961,0.0043111397,0.0043769083,0.0014745858,0.0118235145,0.0026521252,0.038960405,0.0017768402
C1=CC1,0.0011207705,0.066463456,0.0011207705,0.0056583276,0.004934333,0.0015298136,0.0017364387,0.0028001152,0.0015552841,0.28071606,0.0011207705,0.0011207705,0.012543227,0.0011207705,0.008121661,0.0011207705,0.015049816,0.008690964,0.010518991,0.00736609,0.004178138,0.0017290513,0.0523925,0.004015992,0.0017294908,0.009371099,0.0068592587,0.009813348,0.0037194083,0.0018328627,0.007272677,0.0016247744,0.0062195784,0.0057760132,0.0051827137,0.0011207705,0.0012977201,0.009777695,0.0011207705,0.046861477,0.037763666,0.0015792123,0.0011207705,0.0017999113,0.0013172126,0.0015283407,0.0016484892,0.0027215523,0.0051553054,0.0020037922,0.0021046929,0.0015332006,0.0020084968,0.0011207705,0.0011207705,0.008918266,0.012794404,0.004440912,0.0011207705,0.003343414,0.003878613,0.0015612628,0.0040516797,0.003781414,0.054296985,0.0022196632,0.001243202,0.0011207705,0.03683553,0.0020528676,0.0011207705,0.00253883,0.006659917,0.0011207705,0.002085103,0.0016172366,0.0044466653,0.027794622,0.001890779,0.0025242409,0.008053983,0.006684698,0.0011207705,0.030135203,0.0048776856,0.0011207705,0.0011207705,0.011623792,0.011081978,0.008883925,0.002916948,0.007578574,0.004412905,0.0045669624,0.0038732053,0.0011207705,0.0022895997,0.0032579284,0.005095531,0.0058946116
C1=CCC2CCC(C1)N2,0.0016068062,0.03243607,0.0017867223,0.003951435,0.012251653,0.021743022,0.0016090799,0.003127231,0.0016068062,0.054395244,0.0016068062,0.0016503731,0.019868342,0.0024915691,0.0019395198,0.0016068062,0.008145284,0.0016068062,0.004129091,0.03394785,0.0047585233,0.016529782,0.048018776,0.0016068062,0.0020936602,0.005284651,0.0057959314,0.018946359,0.004702609,0.0016068062,0.024502773,0.0016068062,0.0055373046,0.017696727,0.023725552,0.0026043637,0.01012019,0.008524705,0.0016068062,0.037851654,0.05550398,0.014493071,0.0016068062,0.014757938,0.021104665,0.0016068062,0.004583501,0.0029281098,0.030806374,0.0020172624,0.0016068062,0.0016068062,0.0016068062,0.0016068062,0.0016068062,0.0029218488,0.0059178756,0.00748155,0.0016068062,0.0023919228,0.0016165577,0.0016068062,0.0051465323,0.004680325,0.029478308,0.0023270785,0.009048499,0.0016068062,0.015967999,0.0016068062,0.0016068062,0.004489822,0.0038003968,0.0018946392,0.010457857,0.018591225,0.014263709,0.057262085,0.0024187716,0.008556314,0.023821393,0.017344628,0.008451766,0.014501612,0.010024584,0.0016068062,0.0016068062,0.007094881,0.0057687606,0.017226566,0.017529927,0.003322965,0.002101797,0.009193156,0.0016068062,0.0016068062,0.0033186325,0.006724158,0.0043357275,0.013994936
C1CCOCOC1,0.0011498241,0.014150345,0.009867636,0.0106179565,0.0011498241,0.0016042944,0.0011498241,0.01052286,0.0027891886,0.002554821,0.043492496,0.0011498241,0.0011498241,0.003970223,0.0055270195,0.0011498241,0.0011498241,0.0012753109,0.020550773,0.0011498241,0.0011498241,0.0041121277,0.0014845926,0.0025404464,0.08328624,0.005344264,0.003673228,0.0011498241,0.022775766,0.005044426,0.0011498241,0.0011498241,0.0113133835,0.0011498241,0.0016229801,0.00646281,0.0011498241,0.03265202,0.0019234649,0.017323831,0.0011498241,0.005143065,0.036772214,0.025543096,0.0011498241,0.024439419,0.0034370082,0.005786859,0.0011498241,0.009815967,0.019884584,0.0071892804,0.012237162,0.033755753,0.0089362245,0.0052397284,0.033808637,0.004391943,0.0011498241,0.0011498241,0.0059536905,0.012447414,0.003062962,0.0028761122,0.0015595288,0.0015648386,0.0056999517,0.020894662,0.0024294755,0.0028327082,0.0011498241,0.0027797536,0.021684192,0.0011498241,0.0011498241,0.0011498241,0.0011498241,0.003800715,0.013637891,0.018766552,0.0014046794,0.010169425,0.008372416,0.0064032655,0.004232753,0.0011498241,0.0018557991,0.003676617,0.008530999,0.0011498241,0.0126585765,0.0041730907,0.17428857,0.0011498241,0.0022799575,0.0025544094,0.0058115334,0.0019381868,0.03646909,0.0012814701
C1=NCN=CC1,0.0010873307,0.009413059,0.0010873307,0.0034584037,0.0021943182,0.036478862,0.0019139347,0.0016525809,0.0050204834,0.013579906,0.002346541,0.0012382283,0.041896433,0.0033914694,0.0010873307,0.0010873307,0.005993774,0.0010873307,0.00803442,0.011635684,0.0067073973,0.033192698,0.007018743,0.0020889076,0.0026532174,0.0025827934,0.017555933,0.0051421807,0.0032755306,0.0028402992,0.015645383,0.0010873307,0.002371099,0.006452179,0.010126101,0.0057058753,0.011819474,0.005573339,0.0010873307,0.0074799703,0.02885931,0.033603396,0.0010873307,0.016437102,0.0636605,0.0010873307,0.0077175074,0.010245375,0.029465815,0.0061538066,0.0013662534,0.0010873307,0.003604989,0.0017914055,0.0026438963,0.00135635,0.0063472055,0.02386153,0.0010873307,0.0023854708,0.0010873307,0.0013693657,0.001577264,0.007245471,0.007817931,0.0010873307,0.037358567,0.0010873307,0.0056903064,0.0010873307,0.0010873307,0.01227428,0.014250239,0.0010873307,0.008496243,0.009999637,0.01373722,0.050383754,0.010970181,0.006536795,0.019741122,0.020997912,0.019546697,0.0054947753,0.014295153,0.0010873307,0.0010873307,0.024644246,0.0019285615,0.0076961108,0.053601947,0.00934018,0.0020264653,0.011097095,0.0010873307,0.0010873307,0.013931657,0.009401885,0.02396741,0.015768448
C1=CC2CCNC(C1)C2,0.001562357,0.04125427,0.001562357,0.0045588613,0.012756929,0.008601997,0.002089871,0.0050637904,0.0028921135,0.1210606,0.001562357,0.001562357,0.02715756,0.0030061472,0.003441104,0.001562357,0.019108986,0.0051428922,0.010149621,0.016873086,0.0051148147,0.007911077,0.051308703,0.003449789,0.0025171777,0.0063552074,0.0074942694,0.011654993,0.005080309,0.0021369087,0.015200752,0.001562357,0.004090971,0.01358729,0.017274026,0.0030623039,0.005939888,0.009949882,0.001562357,0.037338823,0.04970708,0.008874404,0.001562357,0.0055385767,0.010724648,0.001562357,0.0037022696,0.002708309,0.022246271,0.002867811,0.0019051101,0.001562357,0.0021810795,0.001562357,0.001562357,0.0032949024,0.007932599,0.012042721,0.001562357,0.0033299024,0.005015906,0.002167605,0.005527912,0.004282851,0.02615449,0.0017571874,0.005827763,0.001562357,0.024828855,0.0018258018,0.001562357,0.0074066194,0.007238639,0.001562357,0.006962963,0.0065842858,0.008393452,0.055567373,0.003730654,0.0058808494,0.017423892,0.016419968,0.005725204,0.017659197,0.007894609,0.001562357,0.001562357,0.016405998,0.0067859315,0.0129311215,0.014765865,0.007865624,0.0022817897,0.007267428,0.0019030353,0.001562357,0.0055694273,0.005829186,0.007371653,0.007381375
C1=CSN=CN1,0.002011411,0.003122446,0.00077260094,0.0048105507,0.013013568,0.006159644,0.009698221,0.0018501309,0.08668404,0.05643108,0.0017153983,0.00077260094,0.07689092,0.006142389,0.00077260094,0.00077260094,0.029549984,0.08130181,0.003599305,0.005605608,0.034810282,0.008763027,0.002362145,0.014818427,0.0009328429,0.0025157796,0.0056852363,0.0022670007,0.00077260094,0.0066765132,0.0096754655,0.00077260094,0.00077260094,0.044550862,0.0027940786,0.0045883614,0.006777719,0.002297954,0.00077260094,0.0025716755,0.022485428,0.011977192,0.00077260094,0.00077260094,0.006243881,0.00077260094,0.0022449195,0.0074964953,0.002910244,0.0032800431,0.0037954622,0.0021335292,0.007968769,0.00077260094,0.00077260094,0.00077260094,0.0019853353,0.013065314,0.00077260094,0.030539252,0.023174139,0.001936302,0.003465175,0.00650007,0.004525585,0.00077260094,0.006789402,0.00077260094,0.010107949,0.008261983,0.00084300817,0.026724583,0.0025232488,0.0067108157,0.0082488395,0.0067188023,0.0026556614,0.009205289,0.006758987,0.00077260094,0.0034793436,0.0043640486,0.0023342986,0.00077260094,0.0012868273,0.00077260094,0.0028783192,0.1102627,0.0014707602,0.0049384725,0.008143023,0.0145302145,0.00077260094,0.01790092,0.0021952365,0.00077260094,0.0064061102,0.00086273625,0.007942012,0.0020581635
C1CSNSC1,0.004763936,0.001174287,0.0008408418,0.19425759,0.0031900879,0.0022077505,0.026656387,0.0010212566,0.1216805,0.0027195704,0.013623801,0.0008408418,0.008569885,0.027914597,0.0008408418,0.0008408418,0.0058745565,0.05809992,0.0008408418,0.0022779969,0.0022816453,0.0010259544,0.0018649152,0.018645719,0.0073520774,0.0008408418,0.0031861172,0.006861175,0.0008408418,0.07415441,0.0039705043,0.0008408418,0.0008408418,0.08580521,0.0022195685,0.018494235,0.009737113,0.0039844415,0.0008408418,0.0014416833,0.0008408418,0.0016137251,0.0033106562,0.0025895885,0.0018655966,0.00094784296,0.0011055656,0.0018335389,0.0008408418,0.0047212895,0.025410319,0.012819277,0.015245594,0.0012628706,0.0025724433,0.0008408418,0.0008408418,0.0008408418,0.0008408418,0.004898454,0.02959742,0.0062120394,0.0037455673,0.014212154,0.0020891938,0.0008408418,0.011438515,0.0044059344,0.0012298784,0.0068704877,0.0038596117,0.006923243,0.0016561026,0.009465869,0.0008408418,0.010878341,0.0033858258,0.0008408418,0.008752394,0.002606838,0.0008408418,0.002540663,0.0029474453,0.0008408418,0.0008408418,0.0008408418,0.016502377,0.0050113294,0.00105844,0.0011436107,0.004670162,0.0038820163,0.0008408418,0.0014454492,0.009078537,0.0008408418,0.0038215888,0.0008408418,0.0026125985,0.0008408418
C1=CSNC=N1,0.0017615329,0.0034162896,0.00072246155,0.0031484778,0.007801053,0.0023089421,0.01142685,0.0019152503,0.08673501,0.07712142,0.0014455883,0.00072246155,0.03752401,0.0041149394,0.00072246155,0.00072246155,0.029528238,0.12579489,0.003144561,0.0031322793,0.032748,0.0044130837,0.001852506,0.018395524,0.00096154097,0.0040812287,0.0037054766,0.001245847,0.00072246155,0.004679823,0.0056882477,0.00072246155,0.00072246155,0.035591446,0.0017953555,0.0034941167,0.0028205821,0.003022272,0.00072246155,0.0026349982,0.020993782,0.0054355524,0.00072246155,0.00072246155,0.0019486336,0.00072246155,0.0011597879,0.0052634166,0.0011564645,0.0027112868,0.00547641,0.0033161873,0.009673989,0.00072246155,0.00072246155,0.00073065294,0.0025125337,0.01085558,0.00072246155,0.052310895,0.04290976,0.001772286,0.0038601838,0.0048778,0.0035548464,0.00072246155,0.0038012434,0.00072246155,0.011487463,0.015254959,0.0010313469,0.016050266,0.0015899227,0.0063479794,0.006285465,0.0031243158,0.0013275961,0.0064823604,0.0062715854,0.00072246155,0.0021680081,0.002191749,0.0009002759,0.00082280143,0.00073379814,0.00072246155,0.0032477004,0.13061926,0.0018336602,0.0031868294,0.004196024,0.015320925,0.00072246155,0.013801562,0.0045638094,0.00072246155,0.004460637,0.00072246155,0.008567412,0.0011899121
C1=CSCCNC1,0.0013159727,0.02754619,0.00076568226,0.00076568226,0.0047210893,0.0024504275,0.011506978,0.0032294816,0.015726188,0.16504422,0.0010046018,0.00076568226,0.014023263,0.0051304833,0.0012624407,0.00076568226,0.030823434,0.07029037,0.0029064862,0.0032193756,0.0047810785,0.00097398285,0.0030546912,0.009159042,0.0017080561,0.0063198125,0.0014072836,0.00076568226,0.0012590933,0.0019656436,0.0014529057,0.00076568226,0.0016778675,0.026395183,0.0028387841,0.0036187922,0.0019064277,0.005822931,0.00076568226,0.0032449998,0.037937116,0.0031326616,0.00076568226,0.00076568226,0.0021647634,0.0018319079,0.00076568226,0.0011787132,0.0020282536,0.0049708546,0.009059746,0.0034315237,0.010345101,0.0016754227,0.00076568226,0.00076568226,0.0015493117,0.014363926,0.00076568226,0.01834105,0.12224571,0.0019000241,0.005491679,0.0012033858,0.003197132,0.00076568226,0.0036081616,0.00076568226,0.014089526,0.0129720885,0.00076568226,0.01263819,0.0016685089,0.0014899031,0.0044855196,0.0020541495,0.0009621648,0.016895035,0.0064223325,0.00076568226,0.0063310433,0.0028064433,0.0022138201,0.0018444735,0.00076568226,0.00076568226,0.0026353109,0.15274033,0.0016455016,0.002265376,0.003784625,0.013086045,0.00076568226,0.010827177,0.0059730406,0.00076568226,0.00737344,0.00076568226,0.007741225,0.00076568226
C1NCON1,0.0015215578,0.0013171735,0.002464033,0.008238688,0.0017254166,0.04025664,0.003408401,0.0013171735,0.022015879,0.0013171735,0.008087598,0.0013171735,0.0032884728,0.0134365875,0.0013171735,0.0013171735,0.0013746445,0.0013171735,0.0013171735,0.0039220257,0.007009703,0.053004548,0.0013171735,0.0013171735,0.0076035294,0.0013171735,0.0025901522,0.0018126921,0.0068639438,0.0039916555,0.0075084427,0.0013171735,0.002916326,0.018107165,0.007712439,0.015161871,0.022582516,0.0071744486,0.0013171735,0.0051867506,0.0013624836,0.04304111,0.012647946,0.06960342,0.06429674,0.0013171735,0.0061970185,0.007292564,0.0037114134,0.008142833,0.004740459,0.0013171735,0.00547407,0.004872472,0.031782314,0.0013171735,0.0024047098,0.0053833467,0.0013171735,0.0023872855,0.0013171735,0.0034143685,0.0020415715,0.008798347,0.0013171735,0.0013171735,0.07313413,0.0014562105,0.0013171735,0.0013171735,0.0013171735,0.0065437625,0.0016173606,0.0028018097,0.0065702717,0.035350993,0.0072939764,0.0047937627,0.036695264,0.009719982,0.0034691112,0.0073447,0.039008103,0.0013171735,0.008281313,0.0013171735,0.0028437302,0.0037369614,0.0014809824,0.001360983,0.10163478,0.0013171735,0.0028568758,0.0034074788,0.0013171735,0.0013171735,0.010482296,0.0015413056,0.015662331,0.0074701174
C1=CCCOCC1,0.0012799113,0.1295332,0.0012799113,0.0012799113,0.0015309069,0.0030519608,0.00180788,0.0059872186,0.0012799113,0.14150098,0.0012861309,0.0012799113,0.008610338,0.0018802922,0.011456235,0.0012799113,0.012162124,0.002341758,0.0180135,0.004474661,0.0012799113,0.0012799113,0.028667908,0.0026596154,0.0029692918,0.016158976,0.0038087668,0.0017264003,0.011863094,0.0012869749,0.0019688031,0.0015045716,0.006920125,0.0016556896,0.006525238,0.0015836026,0.0012799113,0.020188482,0.0012799113,0.033835255,0.07080969,0.002711357,0.0012799113,0.0019622396,0.0014936697,0.007971872,0.0012799113,0.001397092,0.01131275,0.006098029,0.0033623355,0.005210454,0.0031946728,0.0026495275,0.0012799113,0.00453567,0.012331096,0.0138027,0.0012799113,0.0016988863,0.017695624,0.0016381965,0.007203691,0.0012799113,0.009220623,0.0015430015,0.001890862,0.0013533508,0.046813518,0.002923092,0.0012799113,0.0027046148,0.0133152185,0.0012799113,0.0014329865,0.0012799113,0.0036790783,0.056698374,0.0032380924,0.0017469331,0.016655955,0.010151107,0.0018838614,0.04006749,0.0029238444,0.0012799113,0.0012799113,0.019349178,0.0039366935,0.004603668,0.0039305845,0.011701655,0.002728937,0.0026244093,0.0025358805,0.0012799113,0.00289303,0.011053451,0.023889782,0.0015929922
C1CSN1,0.0033764283,0.0009567559,0.0007613297,0.2301692,0.0022226092,0.0029134762,0.023101134,0.0009996721,0.12513255,0.0025415136,0.011673415,0.0007613297,0.012458024,0.02388362,0.0007613297,0.0007613297,0.0067411857,0.042766985,0.0008694791,0.0019435942,0.003399718,0.0012481459,0.0015130419,0.02116389,0.0076666377,0.00084251584,0.0036360258,0.0054879906,0.0007613297,0.073731095,0.0044172513,0.0007613297,0.0007613297,0.06456197,0.002114465,0.022327676,0.009846228,0.004425002,0.0007613297,0.001257726,0.00079108105,0.0018850649,0.002679501,0.0027081314,0.0022792695,0.0007613297,0.0013106262,0.0026621616,0.0007613297,0.0060114902,0.025189606,0.013452716,0.01795597,0.00124135,0.0025097993,0.0007613297,0.0009844928,0.00096883636,0.0007613297,0.0057641477,0.02556899,0.005814507,0.0030729685,0.015639393,0.0015984155,0.0007613297,0.01558465,0.004448913,0.0014354028,0.004813619,0.0025781882,0.0068828505,0.0023121773,0.006384629,0.0007613297,0.009069572,0.0035867211,0.0007613297,0.010737903,0.0017442548,0.0007613297,0.0031900227,0.0027984753,0.0007613297,0.0007613297,0.0007613297,0.016809648,0.0062351306,0.0007613297,0.0010500314,0.006307367,0.0040171687,0.0007613297,0.0014966265,0.0042730435,0.0007613297,0.003179896,0.0007613297,0.0033142308,0.0007613297
C1=NSNCN1,0.0029007958,0.006056523,0.0007557964,0.0072907344,0.004955273,0.0022140956,0.022853117,0.0016144129,0.064191684,0.06607103,0.0020247933,0.0007557964,0.041390225,0.006590758,0.00082283636,0.0007557964,0.02892005,0.16533282,0.002672504,0.0031655994,0.00703687,0.0011483373,0.0025752585,0.015600416,0.0017490225,0.0033280107,0.0042108553,0.0018368665,0.0007557964,0.018040285,0.0049935747,0.0007557964,0.0007557964,0.0628591,0.0017514179,0.005901191,0.004035652,0.0034970762,0.0007557964,0.0022930668,0.014823611,0.0021777465,0.0007557964,0.0007557964,0.0012608933,0.0007855473,0.0007557964,0.0027204417,0.00096939213,0.003567606,0.014361173,0.0072867326,0.013413061,0.00076802436,0.0007557964,0.0007557964,0.0012630741,0.0073313327,0.0007557964,0.030063128,0.094136804,0.0025209954,0.004706479,0.0066279937,0.004693863,0.0007557964,0.0060920333,0.0007557964,0.008609169,0.014958229,0.00093248294,0.01644393,0.0017011351,0.0058761174,0.0025335115,0.0028980805,0.0018680907,0.0033663076,0.007345627,0.0007557964,0.0027132595,0.0031635864,0.0010843339,0.0007557964,0.0007557964,0.0007557964,0.0073955883,0.06820796,0.0013252945,0.0031752603,0.0033940205,0.013051054,0.0007557964,0.007491982,0.0050818305,0.0007557964,0.004503533,0.0007557964,0.0060021393,0.0007557964
C1=CN=NN=C1,0.0020799562,0.00091503153,0.00091503153,0.0014373731,0.0035932974,0.014427839,0.0030222374,0.00091503153,0.023516832,0.010462232,0.0019020902,0.006265331,0.059852954,0.0013524264,0.00091503153,0.0011476745,0.006011787,0.0031430495,0.0016164482,0.007043819,0.21540457,0.06836351,0.0010706204,0.006496998,0.00091503153,0.0017486316,0.006508514,0.0017977122,0.00091503153,0.0013729566,0.008856197,0.00091503153,0.0011239307,0.005909641,0.0016517758,0.0013476099,0.00340965,0.00091503153,0.00091503153,0.0011173548,0.04408438,0.030121805,0.00091503153,0.00091503153,0.014870135,0.00091503153,0.008617505,0.047536828,0.0035921514,0.0039290143,0.00091503153,0.00091503153,0.002825722,0.00091503153,0.00091503153,0.0013685132,0.0071028178,0.011982842,0.00091503153,0.027385578,0.00091503153,0.00091503153,0.00091503153,0.0084899105,0.0037084164,0.0028981734,0.004526412,0.00091503153,0.005095534,0.0010706795,0.0035263249,0.007510045,0.002918512,0.0038918485,0.022336308,0.012454358,0.0038010722,0.013681059,0.00370388,0.00091503153,0.005690774,0.0017152956,0.0014681423,0.0010577224,0.004599212,0.0024076807,0.00091503153,0.056683417,0.002519687,0.0038219567,0.0077407765,0.009678731,0.00091503153,0.059272677,0.00091503153,0.00091503153,0.003992075,0.0048286933,0.009651065,0.024996351
