fragment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
C1=CSCC=NC1,1.5110706,-0.99479663,-0.8795351,-1.3026215,-1.4226836,2.5871592,-0.93595004,-1.7263265,0.7803056,-1.6823416,-0.31255633,-1.2958853,-1.5703284,-1.116042,-1.4788836,-1.4359503,-0.90720814,1.568009,1.2631752,-0.8839988,0.011361956,0.494753,2.138019,2.215135,1.6655266,0.3704148,-1.7140539,1.1536438,-1.1314383,-0.6471532
C1=NSNC1,3.0478814,-0.65144855,2.1115663,-0.02928989,0.19386373,3.4766798,-1.1572255,-1.6593105,1.7330058,-1.7573367,-1.6368375,0.17333579,-1.4778692,-1.488384,-1.4773452,-1.2273507,1.3945222,1.7027916,2.1222882,0.6028943,-0.56551576,1.1352017,1.6707374,1.4372642,2.8825455,1.4716563,-1.7287736,1.0322683,-1.5969945,-0.017071065
C1CC2CCC(N1)O2,1.0368003,-1.325017,0.6563089,-1.1078806,1.2131466,0.21433501,-0.7006721,-1.490534,2.7623575,-1.6584945,3.138046,5.988457,-1.3116589,-1.0608618,-1.4252466,-1.693176,-1.6086385,-0.38558656,1.0113219,-1.655034,-0.54793066,-1.0774366,1.1110828,1.0532635,-1.5097958,3.7858753,-0.9124307,0.4727913,-1.4634848,-1.6420379
C1=NSNCC1,3.592775,-0.4803714,2.1620455,0.058140777,0.14679736,3.3929565,-1.2511628,-1.6352421,1.6373575,-1.7568002,-1.6598802,0.37940037,-1.5181592,-1.446964,-1.5833801,-1.4262333,1.3289174,1.5704509,2.5834613,0.030411318,-0.51388866,1.0578935,1.7735922,1.7944636,2.489145,2.0908036,-1.7112107,0.84684217,-1.5253503,-0.11133382
C1CN2C3CC4CC(C1C3)C2C4,-1.3411103,-1.7246181,1.5357126,-1.260675,1.0409191,-1.26657,-0.81217474,-1.536806,2.501688,-1.5879983,5.212,6.017238,-1.0366297,0.11754354,-1.6053566,-1.7237352,-1.6889286,-1.0348157,0.95254457,-1.6906068,0.12771255,-0.56601876,-0.6523268,2.6345809,0.46693394,5.5633845,0.19195902,1.1864121,-1.3411213,-1.6885247
C1NCNSN1,5.1243243,0.27677375,2.0479634,1.2749,2.5491505,2.2830324,-1.1011968,-1.6120943,2.4961271,-1.7579001,-1.7193028,2.3677795,-1.3046918,-1.5345919,-1.3051865,-1.6388326,1.0371904,-0.28524068,3.276232,-1.5209619,-0.062103167,1.5141102,2.0739875,3.01567,1.212444,4.544847,-1.6792951,-0.40040073,-1.6590703,-1.3650831
C1=NNCNCC1,4.2562585,-0.72511405,0.46377823,0.34964812,-0.6765944,0.99049145,-0.63387233,-1.6626698,-1.2684783,-1.7537661,0.020069966,-0.44224393,-1.6300657,-1.2530364,-1.5177219,-0.9867481,0.97160316,1.3822222,2.893594,1.3595434,0.056958105,1.1179731,1.1638166,2.7132864,2.9678376,2.2115839,1.3610611,-1.0078689,-1.6870514,-1.2451051
C1=CSCNN1,4.0388474,-0.949658,-1.7046475,-1.1731851,0.1246842,1.6171896,0.30703983,-1.7395352,1.2915461,-1.7246763,0.7525495,-1.2346833,-0.48855472,-0.67458,-1.0797498,-1.4809562,-1.3015041,-1.215031,2.7513306,-0.8566872,0.631353,0.9398023,5.0864077,2.9625423,0.8518095,-1.0883901,-1.7373127,0.087233886,-1.3500444,-1.3906485
C1=CC2CCC1CN2,3.6326876,-0.98131233,0.56169295,-0.022364367,1.0296445,0.1981254,-1.4677291,-1.3098657,2.1948712,-1.7490416,0.038442623,4.1708684,-1.510176,-0.7146434,-1.520584,-1.6733154,-1.3470453,-1.0982537,2.4337804,-1.448778,-0.88692886,0.56789124,1.7369685,2.0477698,-1.0082186,4.9037547,0.035470832,-0.2589847,-1.0036855,-1.1312206
C1=CNCN=CC1,2.2857726,-1.1024954,-0.990157,-1.0614469,0.4697488,-0.2587093,0.27874857,-0.4248822,-1.1686776,-1.7444448,1.1193552,0.43480265,-1.5016024,-1.0550067,-1.1861796,-0.63698417,0.5008789,-0.22647867,2.4294007,-0.8070188,0.07903399,0.56436974,1.2839838,2.0131621,1.1603253,0.74650836,1.6908417,-0.5043631,-1.5795728,-1.4691331
C1CCONC1,3.477234,2.0079255,0.17666712,-0.26932725,-0.64695716,1.025094,-1.3051645,-1.7384081,0.42923167,-1.7373257,-1.6216848,2.0589235,-1.6100823,-1.5626186,-1.5163984,-1.6450868,0.9876462,0.5291275,2.9993706,-1.4296389,-0.13568994,-0.68620926,-0.875776,1.3284593,-1.4071816,3.9821088,-0.38873312,0.49936217,-1.4203027,-0.39727744
C1=CSC=CNC1,2.045156,-0.9175623,-1.6214677,-1.4494344,-0.99015254,1.5632704,-0.89146215,-1.7201585,0.8924105,-1.6537396,-0.016482243,-1.0315614,-1.3575087,-0.9110786,-1.0726038,-1.566099,-1.431629,0.47440854,1.4166948,-1.5374261,0.22700837,0.72187704,2.8182847,3.0350003,0.6705979,-0.64233273,-1.7159913,0.989453,-1.2901962,-0.48421898
C1=CCC2CC(C=CN2)C1,0.8524253,-1.5611026,-0.5457763,-1.3989818,0.84902775,0.026890166,-1.1469128,-1.4298548,1.4010576,-1.6477286,3.8597147,4.043317,-1.2837942,-0.01478044,-1.5037621,-1.6854758,-1.6435015,-0.29409856,1.3121884,-1.6679231,-0.2964399,0.11855861,1.1202791,2.8109477,-1.0238569,2.7013357,-0.43770576,0.4138876,-0.94832355,-1.5160525
C1=COCCN=C1,2.3236072,1.1515485,-0.6876214,-1.1143442,0.2226708,0.4096327,0.55165565,-1.1809,-1.2309278,-1.7385039,0.94700265,0.7084472,-1.53754,-1.1308194,-1.5725359,-0.9538077,1.075114,-0.1732603,1.9768112,-0.46075505,0.09747528,0.057196945,0.699869,0.89770246,-1.3488123,-0.1860471,1.8828783,-1.2115037,0.17725451,-1.3581402
C1CC2OC3CC1CC2O3,-0.5624457,-1.305723,1.4505733,-1.1842424,1.0268047,-0.94443434,-0.81596607,-1.4220507,2.6724312,-1.736176,3.1447763,6.0532727,-1.314759,0.13104044,-1.6710503,-1.6835253,-1.5324547,-1.2829425,1.4682221,-1.6719848,0.11402815,-0.67855775,-0.5185867,0.87462837,-1.1717594,5.438861,0.82782954,0.42454356,-0.9595054,-1.6307083
C1C2CN3CCN(C2)CC1C3,-1.2361703,-1.7363893,1.6300944,-1.260573,1.3349605,-1.2974658,-0.13957475,-1.2946825,2.7880616,-1.7362686,5.5298133,6.6610436,-0.8837627,0.24520521,-1.5761327,-1.6900305,-1.6662135,-1.1828797,1.3329706,-1.6472048,0.21383144,-0.62068343,-0.57206416,2.4715354,1.3503917,5.4670496,0.17110352,1.2109958,-1.6266614,-1.7009214
C1NCC2CC1C2,2.7376537,-0.32132313,1.8705667,0.29481623,1.4766728,0.23939055,-1.6296225,-1.1605922,3.1505978,-1.756139,-0.43819514,6.459351,-1.5687255,-0.7353087,-1.6426784,-1.6772537,-1.4433873,-0.07508969,2.048387,-1.6567644,-0.7606473,0.19069417,-0.289043,1.5542185,-1.1663424,7.436367,1.2451792,0.15916674,-1.6421936,-1.3699968
C1=NCNNC1,3.7854133,-0.8750012,0.28231347,0.2130537,-0.743152,0.9113633,-0.2794361,-1.6839101,-1.3310307,-1.7552346,0.4934438,-0.7436212,-1.6237893,-1.2936363,-1.3995436,-0.5104711,0.9384411,1.4801239,2.5761976,2.0469272,0.079799145,1.1363798,1.1520925,2.5192952,3.3681488,1.5999938,1.1845298,-0.9531299,-1.7130604,-1.2799126
C1CC2CC(C1)N2,1.1280121,-1.5661252,1.6407576,-0.9191764,0.44514233,0.17618625,-1.4620596,-1.60233,2.560913,-1.6982507,2.7065253,5.5735345,-1.3557427,-1.007118,-1.6388835,-1.7097143,-1.6509448,0.33140376,1.0875243,-1.5606295,-0.6271542,-0.24557503,0.02067018,1.910468,-1.0821912,4.748212,-0.9818768,1.5654913,-1.216775,-1.5141473
C1=CSN=CS1,0.8078198,-1.3964158,-1.4997915,-1.6220511,-0.05983497,4.266647,1.3787419,-1.7434621,3.3601074,-1.7350004,1.2576234,0.3329361,-0.23625377,-0.8650428,-1.6140819,-0.89519656,-1.0734973,-0.82981086,1.5116556,-1.3201219,0.19696756,-0.658564,3.632424,0.4864934,0.32405075,-0.97966796,-1.7567496,2.0252964,-0.24191678,-1.3455737
C1=NNCSCC1,4.247393,-0.9289215,0.2276184,-0.28612292,-1.4473114,3.2682872,-0.928037,-1.7462819,0.98533154,-1.7332644,-0.97159344,-1.319551,-1.5789747,-1.15451,-1.6698672,-1.5214581,-0.22770095,1.7340788,1.9141586,0.9360329,0.14316645,0.8244552,2.5511622,2.541949,2.5627193,0.97258997,-1.7176687,0.4738366,-1.4408963,-0.82170075
C1CC2CC(O1)C1OCC2O1,0.9170758,0.48740956,0.48132882,-1.3204256,1.0778407,0.5393667,-0.7401657,-1.6231292,2.556394,-1.5482916,2.1424332,5.711131,-1.5282538,-1.430592,-1.4603176,-1.7111076,-1.5200483,-0.8715711,1.3322669,-1.7325207,-0.5551379,-1.071156,0.29742643,0.75553113,-1.7344621,3.6928833,-0.7136053,0.31470612,-0.797133,-1.5533046
C1=CCSOC1,2.1334605,0.9584386,-0.7087714,-1.32932,0.08066415,1.4029605,-0.49793538,-1.6628124,1.7408185,-1.7006996,-0.15020496,0.8758555,-1.5372418,-0.7271301,-1.6374463,-1.6521872,-1.2072686,-0.39944556,1.0265712,-1.5728964,0.10756316,-0.0043896902,1.9749207,1.1517798,-1.638446,0.38414076,-1.6181316,0.39138424,0.78146017,-0.9851635
NBr,-0.12239188,-1.5627584,-0.88270265,-1.5803483,-1.2272966,1.2104282,2.4013329,-1.7484173,-1.484398,-1.5326095,2.934471,0.13247615,-1.383836,-1.6336328,-1.4403735,-1.1959898,-0.3924779,0.018141456,2.7648592,-0.21528354,2.3736157,-1.4758092,2.2127638,1.4512904,1.0191134,-0.9524869,-0.6988222,0.8206136,-0.22231764,-1.4535596
C1COSCSO1,3.5180075,2.5646267,-0.918178,-1.3871558,-0.7615895,4.1658683,-0.5293721,-1.7572142,2.7918642,-1.285496,-1.580019,0.31908724,-1.3700371,-1.6343572,-1.162688,-1.7318064,-0.3513696,0.15698864,2.6390166,-1.6004785,0.42925176,-0.8112598,2.6711817,1.6938967,-1.6400715,-0.4630242,-1.7567732,0.5042592,0.8092981,1.363544
C1=CNCCC=N1,1.7516602,-0.9990696,-1.2169766,-1.0511014,0.14530188,0.22274078,-0.37959722,-1.1562706,-1.1351699,-1.730662,1.1201969,-0.092908755,-1.4904749,-0.9046791,-0.85679394,-0.6417241,0.38769734,-0.11084402,2.8050563,-0.80981493,0.01746191,0.6140757,2.0964096,1.9485976,1.4128689,1.3854277,1.1495839,-0.5805379,-1.4367936,-1.460934
C1=NC=NCCC1,1.079357,-1.0803024,1.6839459,-0.45177677,-1.4563107,1.6518987,-0.8455265,-1.5487664,-1.1059004,-1.7388381,0.16975784,-0.55435544,-1.6875182,-1.327419,-1.5406293,-0.20188363,1.2030398,2.3909743,1.8094764,1.3642162,-0.57694876,0.36878294,0.071633175,1.4906827,3.1895525,2.4442444,0.8124875,0.29798186,-1.5512743,-1.0898453
C1=CSC=CO1,1.7781072,1.4950969,-1.7237498,-1.6858727,-1.0666525,2.9838164,-0.8375402,-1.7479844,0.71473694,-0.9793268,0.2506775,-1.1120795,-1.2631809,-1.3978661,-0.82389003,-1.5228796,-1.2184118,-0.094669975,1.9695685,-1.6245884,0.34640884,-0.43646786,3.4226391,2.241623,-1.6140984,-1.5611234,-1.7401437,0.82361895,0.44045916,0.0026377568
C1CC2CCC(O1)O2,1.1432338,-0.66033894,0.26945722,-1.3185672,1.0456545,0.67675924,-0.8739855,-1.5562437,2.641673,-1.3414512,2.451704,5.7086368,-1.3940833,-1.4030567,-1.4193143,-1.7089872,-1.5930496,-0.08021669,1.1951321,-1.7183399,-0.6275291,-1.2044566,1.1908401,1.0175148,-1.7072186,3.2727814,-1.1543434,0.69271934,-1.1508417,-1.5806265
C1=CN=CCC=N1,0.24237573,-1.4572817,-1.417023,-1.4087476,0.12169598,0.16910224,0.7104819,-0.41552728,-1.2368517,-1.7267852,2.7205744,-0.33779466,-1.2873358,-0.93912584,-1.0832031,0.9489481,0.9309325,-0.85066706,2.3364913,0.23506875,0.109873705,0.13031445,2.1080647,0.9132124,1.4006348,0.15425444,1.2968402,0.069294564,-1.1540834,-1.6385906
C1=CN=N[SH]=C1,0.34502944,-1.4439919,-1.0287751,-1.5125841,-0.38169336,1.013721,1.103092,-1.5169338,-0.9932833,-1.7534227,2.671523,-0.29910988,-1.0266964,-1.0037156,-1.6084086,1.19413,1.1827934,-0.27794304,1.9539639,1.3343304,0.28218195,0.104153104,1.0342667,-0.16663355,1.5670545,-1.0085735,-0.6385851,0.6414397,-0.97268534,-1.5966706
C1=NC=N[SH]=N1,-0.18686688,-1.434053,0.22524561,-1.1494013,-1.2835829,2.0041409,1.0607256,-1.7060032,-1.1642793,-1.754494,2.183043,-1.0814974,-1.342431,-1.3588777,-1.4865527,1.9986092,2.1279304,0.90668577,2.0512464,3.4038584,-0.044325076,0.09618217,0.9194766,-0.5492974,3.5293512,0.16439733,-1.1113621,0.3926096,-1.2564685,-1.5750061
C1CCSCNC1,3.233022,-0.81228215,0.7387201,0.0045399945,-0.82396495,2.0568585,-1.1224257,-1.737586,2.5468564,-1.6731627,-1.4797748,0.3969511,-1.5323334,-1.3789996,-1.5304818,-1.7267996,-1.1246419,0.35157925,2.1580286,-1.5553298,0.14976892,0.5900084,1.5827175,2.9352891,0.6236999,2.9499092,-1.7380024,1.2071054,-1.3280852,-0.3924752
C1CC2NCC1NN2,4.9108257,-0.35452077,1.1071668,1.0127418,0.41154212,0.8332333,-1.5530396,-1.6800672,2.0553308,-1.7567728,-1.2430153,4.094229,-1.5206538,-0.9148781,-1.6912149,-1.6413084,-0.927497,-0.35303786,2.756991,-0.938731,-0.7043416,0.91354483,0.8860287,2.5415208,0.40143502,6.566451,0.4284633,-0.37200367,-1.553968,-1.3666699
C1=CCN=CCC1,1.7519978,-1.1479412,-0.95933235,-1.3603806,0.54271847,0.1058951,-0.6446123,0.69225734,-0.8378946,-1.7218388,1.4255236,0.6856921,-1.5061257,-0.48711687,-1.5928538,-1.0542568,0.21823086,-0.49624142,2.6234746,-1.4315902,0.16712636,0.31567806,1.672166,1.538674,-0.41979146,1.080208,1.8494611,0.20404147,-0.9170532,-1.5033473
C1C2CC1C2,0.12217268,-1.4203111,1.2572466,-0.93885696,1.5648966,-0.65874535,-1.4991859,-1.27511,4.4437013,-1.7515842,2.1438425,7.3897424,-1.4632447,-0.87209606,-1.3388299,-1.6515872,-1.6470702,-1.409019,0.97616714,-1.629897,-0.8323211,-0.42619312,0.092171244,0.37900117,-1.4183373,6.6092696,-0.58009696,1.3760756,-1.4885409,-1.406217
C1CC2COCC(C1)C2,0.49597585,-0.82578385,1.824234,-0.97465754,1.0396549,-0.053565852,-1.0494778,-1.586949,2.5444245,-1.673102,2.9845939,6.3980093,-1.4210163,-1.0357902,-1.6109439,-1.7222282,-1.6174276,0.2927608,0.52773684,-1.6792333,-0.78143895,-0.8800804,-0.96556944,1.2489299,-1.628957,4.63844,-0.053428996,0.23397952,-1.0385252,-1.5291624
C1=CCN=CC1,1.1657664,-1.3027093,-1.1220995,-1.4604088,0.5253292,-0.16658711,-0.3538715,0.79426926,-0.89049804,-1.7285486,2.025005,0.59292,-1.4939358,-0.45184886,-1.5197464,-0.74460864,0.101968385,-0.5390112,2.2081494,-1.3147639,0.24176334,0.21588616,1.695346,1.2852963,-0.09432322,0.4323512,1.7768041,0.31500208,-1.1482284,-1.5444111
C1=CC2CCC(C2)N1,0.87589175,-1.5391806,0.27529302,-1.454597,1.2140676,0.41690436,-1.0522126,-1.1146282,1.9347048,-1.7173177,4.786282,5.30372,-1.3573251,0.5532695,-1.5363094,-1.6789988,-1.658548,-0.25362194,1.6992853,-1.6650198,-0.20667152,-0.46000516,1.0137528,2.101423,-1.0811802,3.0971968,0.06906461,0.085434996,-1.3385078,-1.5517839
C1CC2CCC1NN2,4.538499,-0.3479921,1.2412536,0.95017093,0.9992905,0.46346453,-1.6202457,-1.5640131,2.6294298,-1.7553074,-1.0345815,4.792571,-1.5034335,-0.7118732,-1.7037498,-1.6889813,-1.1802301,-0.8248196,2.7620072,-1.4259192,-0.7208045,0.8000297,1.2659107,2.295803,-0.9307568,7.108144,0.7513551,-0.49881992,-1.2828234,-1.4674654
C1CC2CCCC(C1)O2,0.5614115,-1.3997742,1.3497167,-1.173824,0.9961428,-0.11691634,-1.2083404,-1.3689977,2.5693061,-1.52431,3.1039877,5.944869,-1.3838289,-1.0745962,-1.6241497,-1.722584,-1.6483469,0.5921601,0.7655137,-1.7090201,-0.32808328,-0.9848633,0.4050563,1.4729657,-1.5725938,4.118838,-0.4444127,1.0264363,-1.2371161,-1.6286544
C1CC2CC1NN2,4.303051,-0.42908284,1.2312672,0.9785512,1.023444,0.38252705,-1.6197602,-1.5812718,2.8629267,-1.756055,-0.8670166,5.104024,-1.4959393,-0.7226414,-1.6902523,-1.6768872,-1.2578523,-0.88620853,2.4611163,-1.3422235,-0.8006627,0.77270144,1.070466,2.145071,-0.9032861,7.079441,0.6788928,-0.46403196,-1.3932183,-1.469784
C1CC2C3NNC2C1O3,0.5443681,-1.533474,1.0627047,-0.69908965,0.6794707,-0.7277991,-0.68444186,-1.6702166,2.8439577,-1.7502319,3.6390505,6.6924314,-1.2630785,0.107115135,-1.6475266,-1.6317503,-1.6085814,-0.75771576,1.0642425,-1.4896079,0.009155642,-0.51485765,-0.10611125,1.392843,0.65442866,5.9510813,0.72327584,0.066558145,-1.6642737,-1.6832994
C1=CNCCOC1,4.1823473,2.2602773,0.09414165,-0.50797486,0.25790903,0.661087,-0.48644862,-1.5420412,-1.0427572,-1.735168,-0.94636554,0.85364896,-1.6459805,-1.1165987,-1.5456058,-1.6003634,0.3750302,0.35166842,2.243839,-1.2043928,-0.08941586,0.42547593,0.5651624,2.0876062,-1.4444454,1.045592,1.4702799,-1.4044534,-0.5741673,-0.68064153
C1=CC2CCCC(C1)N2,2.4444196,-1.4552279,0.8912334,-1.0422207,0.65696424,0.67790145,-1.4647886,-1.4522645,1.5604782,-1.698731,2.386661,4.228526,-1.4317005,-0.4685672,-1.6577001,-1.7026114,-1.5930053,0.7775988,1.5483698,-1.5769477,-0.585265,0.10288264,1.0031166,2.4379988,-1.1147941,3.689262,-0.45841172,0.75463617,-0.89463425,-1.417734
C1=NOCCC1,2.2872555,1.4259498,1.1463755,-0.4077997,-0.06065789,0.65879834,-0.47634467,-0.97957104,-0.42629644,-1.752518,-0.43711883,1.2641865,-1.6615697,-1.3795048,-1.649496,-1.2269278,1.0409917,-0.12392633,2.2265396,-0.003675226,-0.55461025,-0.40130067,0.00710667,0.87232727,-1.5804926,1.5142078,1.5943291,-0.45248452,-0.44999763,-1.3533455
C1=CCNNCC1,4.55034,-0.36064327,-1.3554606,-0.7749574,0.61543465,0.19807519,-1.0756193,-1.4786731,-0.9695236,-1.7397261,0.4604924,0.35053003,-1.4659096,-0.45971847,-1.5450581,-1.5048687,-0.49098155,-0.020182095,3.2784984,-1.3216966,0.38737047,1.1781107,2.219514,3.1918352,0.44905087,1.5532018,1.3932172,-0.90277827,-1.5211564,-1.292024
C1CN2CCC3CC1CC2C3,0.1716366,-1.6614984,1.961198,-0.37953195,0.80172235,-1.1273122,-1.2189465,-1.3189476,2.9729974,-1.7272698,2.8644814,5.9369287,-1.253497,0.47689885,-1.6779547,-1.699454,-1.567052,-1.3213816,1.9228839,-1.6565319,0.037199985,0.25496835,0.05329543,2.309365,0.9831478,7.0557513,0.78272516,0.7166794,-1.2110587,-1.6685638
C1=CSN=CO1,2.8334112,1.1345912,-1.5495417,-1.5602273,0.037703473,3.5910907,0.47888848,-1.7225683,0.96838105,-1.7329785,-0.6594894,0.048062783,-1.0661647,-1.3924122,-1.3915349,-0.4896419,1.0485384,-0.47538635,2.7835622,-1.1774232,0.08296663,-0.42020568,2.6380804,1.0066745,-1.0841954,-1.2846493,-1.7251961,0.47026172,-0.58960843,-0.9630797
C1CCC2CCCC(C1)C2,0.57067883,-1.518017,1.5956424,-1.1727235,1.2062811,-0.2509356,-1.4927226,-1.2410553,2.6445727,-1.6322006,2.9930022,5.984895,-1.3788406,-0.77493834,-1.649064,-1.7307225,-1.6553174,0.32969204,1.6115065,-1.73081,-0.2366701,-0.59562385,0.059074603,2.0858765,-1.4074254,5.5167155,0.04605425,1.2107335,-1.277009,-1.5874976
C1=CC2C=CC(C=C1)C2,-1.1414993,-1.5737118,-1.4704812,-1.6338276,0.8658996,-0.50745803,-1.1367087,-1.4174724,1.4438965,-1.5672822,4.5869126,4.464958,-1.1074356,-0.039649937,-1.2378788,-1.6040435,-1.7032266,0.19430818,0.41163993,-1.7173688,-0.55440134,-0.51180655,0.8654546,2.3090758,-1.3052641,2.1630557,-0.43950912,1.2940516,-1.3217497,-1.5206168
C1CN2C3CC4CC1CC2C4O3,0.9217759,-1.6012566,1.6525054,-0.42444384,1.04297,-1.0897036,-0.95103836,-1.5227851,2.3941736,-1.7081555,2.407464,5.631826,-1.2190162,-0.43885532,-1.6468213,-1.7226217,-1.5448749,-1.2811004,1.9733363,-1.6225102,-0.09121387,-0.04586404,0.16667992,2.1953712,0.07782488,6.2115464,0.6971906,0.26321247,-1.1434448,-1.5945519
C1COCCSC1,2.9363182,2.0337527,0.9481696,-0.543712,-1.0967616,2.4090936,-0.70572734,-1.751721,2.2426133,-1.6229308,-1.4692194,0.9909703,-1.5775669,-1.4283956,-1.6848394,-1.7295269,-0.38706422,0.46848944,1.7502085,-1.4438525,0.079494976,-0.10293525,0.94500023,1.6405387,-1.5627404,1.9718151,-1.7198232,0.055077065,1.2167947,0.23006149
C1=COCSN1,4.188715,2.2313905,-1.0048927,-0.85569984,0.7400496,2.4343631,0.21982597,-1.7228932,1.8005763,-1.7526811,-1.404565,0.9181436,-1.1778848,-1.0194892,-1.5170174,-1.5260584,0.37332273,-0.9160225,2.286535,-1.101105,-0.01963582,0.4513861,2.7499247,1.1219584,-1.3944994,0.03422997,-1.7141253,-0.9334496,0.36566934,-0.69598776
C1=NC=NSO1,1.3943604,-0.0547896,-0.08570333,-1.2468117,-0.9982062,3.3796492,0.0032918218,-1.7278475,-0.011444422,-1.7421516,-1.0055103,-1.1810057,-1.4785614,-1.6800642,-0.85857195,0.400818,1.7638556,1.0478802,2.4476492,1.2457638,-0.34224534,-0.034390166,1.8883481,0.8210661,1.2329489,-0.5325851,-1.6922741,0.83133227,-1.2309386,-0.8273996
C1CC2NC(CCS2)S1,0.47166607,-1.591103,0.81493604,-1.4586226,0.06025554,2.1768684,-0.628426,-1.7381319,4.1744246,-1.6279993,2.8278072,4.187469,-1.2471547,-1.0223259,-1.6174264,-1.7032228,-1.6606475,0.017626463,1.5405824,-1.6966735,-0.09517255,-0.67556125,1.4850357,1.5565414,-0.724228,3.4944987,-1.7441969,2.0855002,-1.0219101,-1.4611645
C1=CC2CC(O1)C1OCC2O1,1.1946458,0.5966635,-0.3565013,-1.4280967,1.0857359,0.6971303,-0.5427234,-1.547446,2.0659893,-1.560208,2.4590304,5.0814404,-1.5243481,-1.2411275,-1.4126424,-1.690228,-1.5403973,-0.7463379,1.2226536,-1.7282419,-0.6152802,-1.046412,0.77541554,1.0672895,-1.731517,2.578953,-0.4949458,-0.032227598,-0.9078164,-1.5412806
C1=CCOCOC1,3.9422953,4.2785296,0.50333196,-0.56937885,0.013281455,0.99142855,0.030146291,-1.6890458,-1.0333189,-1.7307125,-0.8665151,1.304752,-1.6408565,-1.0584928,-1.6678492,-1.651533,0.93293834,0.35506472,1.8816282,-0.8598743,0.015538684,-0.25243664,0.27149922,1.2601604,-1.7179004,0.4639599,1.4279772,-1.6066774,2.122933,-0.6658922
C1=NC=NCCN1,1.5087268,-1.0917963,0.68921894,0.1650545,-1.0610119,1.0364056,0.4659854,-1.5438448,-1.2061062,-1.7477002,0.505814,-0.6938193,-1.6037165,-1.3689505,-0.6784208,0.6446518,1.5628127,1.1116462,2.410459,2.1308022,-0.61743325,0.54630584,1.0358762,1.5567931,3.8013165,1.9565697,0.78217834,-0.7381244,-1.6508754,-1.3446794
C1=CSCNN=C1,2.7749403,-1.3386055,-1.5983242,-1.3349508,-0.8780377,1.9462304,0.5223827,-1.7151932,0.64194876,-1.7279978,1.2733262,-1.1833582,-0.97243655,-0.9271074,-1.548917,-0.97898537,-0.7304694,-0.27791476,1.8246429,0.22781862,0.50290334,0.5771281,3.3928,2.2263644,1.5053407,-1.2152677,-1.691134,0.62106526,-1.3087384,-1.387226
C1NCS1,1.0322155,-0.4597151,-0.5050141,-1.4073297,0.2535483,3.2267933,-1.048765,-1.7383249,3.909159,-1.7272962,-0.4770777,2.6992204,-1.4408244,-1.1090688,-1.670612,-1.6282699,-1.4090453,0.31278634,1.800755,-1.7342316,0.18350945,-0.7555178,1.5582619,1.2172921,-1.3424641,3.4992168,-1.736761,2.2477348,-1.4592042,-1.5072137
C1=CCC2CC(C1)C2,-0.064246245,-1.54602,0.46902654,-1.4630314,1.2120446,-0.103065714,-1.3535119,-1.0787208,2.4046962,-1.6573882,4.2948756,5.8145757,-1.3610433,-0.17726049,-1.521046,-1.6974174,-1.6992428,0.54841447,0.64414597,-1.7170513,-0.5893477,-0.7670327,0.21053153,2.1246421,-1.4335928,3.5804915,-0.19455266,1.0604305,-1.462041,-1.567014
C1CC2CNC1CN2,3.52171,-1.0659171,1.5399228,1.0632479,0.85826606,-0.25057742,-1.3177307,-1.6431534,2.618376,-1.7547828,-0.94389826,4.7969346,-1.4837937,-1.2968513,-1.3148959,-1.6895926,-1.2163856,-1.322098,2.4396148,-1.088795,-0.9747564,0.77055043,0.5806701,2.2376351,0.28844512,6.4639626,-0.70050055,-0.13429978,-1.4911516,-1.0467948
C1CCN=NC1,0.24027646,-1.377678,2.428024,0.19656323,-1.2308526,0.69748676,0.4190352,-1.3283489,-0.3469666,-1.7466848,0.44926718,1.1451364,-1.6505775,-1.5388079,-1.4999495,-0.039414156,1.8187804,0.4648762,1.93855,1.3810133,-0.41319758,-0.012765416,-1.0847907,0.8001238,2.8303776,3.4094164,1.2110709,0.7881837,-1.5913894,-1.5149397
C1=CC2CCCC1C2,2.3422077,-0.8061506,0.3894999,-0.9880581,1.058532,0.1964442,-1.5435102,-0.7780424,2.4621542,-1.7432965,0.97973686,5.113781,-1.5379362,-0.20779246,-1.5912526,-1.661475,-1.5208023,-0.6988678,2.29081,-1.6787262,-0.71600187,0.12558806,1.2000978,1.5474032,-1.3734415,5.2052383,0.71372724,0.19202004,-1.1754096,-1.224842
C1NC2CC(CO2)O1,1.6234106,0.39205062,1.0259674,-1.1039073,0.86223733,1.1928521,-0.62357336,-1.6160179,1.9271628,-1.6188833,2.8555999,5.8522477,-1.5227048,-1.2288445,-1.5564847,-1.698743,-1.5131115,0.9653664,1.0460241,-1.6977192,-0.40885192,-1.1496383,-0.14687009,1.6802948,-1.6723074,3.126403,0.137632,-0.63926655,-1.4852023,-1.605752
C1NCC2COCC1CN2,5.433594,1.5928774,2.299214,1.5036106,0.79151356,0.89406323,-1.4212996,-1.6677502,1.9249566,-1.7558736,-1.5532149,4.752404,-1.5868869,-1.1882704,-1.6890644,-1.7034427,-0.33635506,-0.32986683,2.7123249,-1.0585786,-0.9364963,0.690667,0.1903802,1.8776276,-1.2911167,6.307122,0.7344771,-1.2849412,-1.0615382,-0.99018645
